episode,reward,ep_len,covered,solved,invalid_actions,invalid_rate,critic_loss,actor_loss,alpha
245,-1.0,7,24,0,1,0.143,,,
246,-1.0,7,24,0,1,0.143,,,
247,-1.0,9,32,0,1,0.111,,,
248,-1.0,7,24,0,1,0.143,,,
249,-1.0,8,28,0,1,0.125,,,
250,-1.0,10,36,0,1,0.100,,,
251,-1.0,9,32,0,1,0.111,,,
252,-1.0,8,28,0,1,0.125,27.717063903808594,-3.911602735519409,0.9994004964828491
253,-1.0,8,28,0,1,0.125,25.014890670776367,-3.9441490173339844,0.997007429599762
254,-1.0,8,28,0,1,0.125,27.282325744628906,-4.0518574714660645,0.9946190118789673
255,-1.0,7,24,0,1,0.143,25.282737731933594,-4.019854545593262,0.9925488233566284
256,-1.0,9,32,0,1,0.111,22.022485733032227,-4.160705089569092,0.9898529648780823
257,-1.0,8,28,0,1,0.125,20.261226654052734,-4.302560806274414,0.9874588847160339
258,-1.0,8,28,0,1,0.125,16.531169891357422,-4.690716743469238,0.985058605670929
259,-1.0,8,28,0,1,0.125,14.31509017944336,-5.062656879425049,0.9826274514198303
260,-1.0,8,28,0,1,0.125,10.769872665405273,-5.864677429199219,0.9801708459854126
261,-1.0,7,24,0,1,0.143,10.265832901000977,-6.302728176116943,0.9780198931694031
262,-1.0,9,32,0,1,0.111,9.266250610351562,-6.252416610717773,0.9752249717712402
263,-1.0,8,28,0,1,0.125,7.536711692810059,-6.5231475830078125,0.9727413654327393
264,-1.0,10,36,0,1,0.100,5.933279037475586,-6.551331520080566,0.9696911573410034
265,-1.0,6,20,0,1,0.167,5.879258155822754,-6.5452351570129395,0.96784907579422
266,-1.0,8,28,0,1,0.125,5.674537658691406,-6.854727268218994,0.9653747081756592
267,-1.0,6,20,0,1,0.167,5.287897109985352,-6.756989002227783,0.9635487794876099
268,-1.0,9,32,0,1,0.111,6.221921443939209,-6.787057876586914,0.9608525633811951
269,-1.0,7,24,0,1,0.143,4.771571159362793,-6.951179027557373,0.9587697982788086
270,-1.0,8,28,0,1,0.125,4.91837215423584,-6.746979713439941,0.9564173817634583
271,-1.0,8,28,0,1,0.125,4.809111595153809,-6.918118953704834,0.9540835618972778
272,-1.0,8,28,0,1,0.125,4.065136909484863,-7.009367942810059,0.951754093170166
273,-1.0,10,36,0,1,0.100,3.923027515411377,-6.985147953033447,0.9488980770111084
274,-1.0,7,24,0,1,0.143,4.0890960693359375,-7.095747947692871,0.9469141364097595
275,-1.0,8,28,0,1,0.125,3.0935442447662354,-7.363492965698242,0.9446374177932739
276,-1.0,7,24,0,1,0.143,3.5445713996887207,-7.099471092224121,0.9426394701004028
277,-1.0,7,24,0,1,0.143,3.7557923793792725,-7.194320201873779,0.9406120777130127
278,-1.0,8,28,0,1,0.125,3.619405746459961,-7.044719696044922,0.9382612109184265
279,-1.0,8,28,0,1,0.125,4.048562049865723,-7.193796157836914,0.9359201192855835
280,-1.0,6,20,0,1,0.167,3.2426986694335938,-7.336807727813721,0.9341640472412109
281,-1.0,8,28,0,1,0.125,2.8447203636169434,-7.470279216766357,0.931807816028595
282,-1.0,7,24,0,1,0.143,3.280758857727051,-7.376160144805908,0.9297653436660767
283,-1.0,9,32,0,1,0.111,3.5030336380004883,-7.542774677276611,0.9271554350852966
284,-1.0,7,24,0,1,0.143,2.7676939964294434,-7.499903678894043,0.9251495599746704
285,-1.0,8,28,0,1,0.125,2.9651217460632324,-7.4744343757629395,0.922864556312561
286,-1.0,7,24,0,1,0.143,3.50134539604187,-7.61776876449585,0.9208733439445496
287,-1.0,9,32,0,1,0.111,2.7948927879333496,-7.504530429840088,0.9183589816093445
288,-1.0,9,32,0,1,0.111,2.570100784301758,-7.627894878387451,0.9158281087875366
289,-1.0,9,32,0,1,0.111,3.690075397491455,-7.370462417602539,0.9132925271987915
290,-1.0,8,28,0,1,0.125,2.1262736320495605,-7.793123245239258,0.9110171794891357
291,-1.0,8,28,0,1,0.125,3.010741710662842,-8.037445068359375,0.908787190914154
292,-1.0,9,32,0,1,0.111,2.642319679260254,-7.8799943923950195,0.9062740802764893
293,-1.0,8,28,0,1,0.125,2.748687744140625,-7.541711807250977,0.9040470123291016
294,-1.0,8,28,0,1,0.125,2.622706890106201,-7.925200939178467,0.9018060564994812
295,-1.0,8,28,0,1,0.125,2.5661206245422363,-7.9070281982421875,0.8995650410652161
296,-1.0,9,32,0,1,0.111,2.1561734676361084,-7.997621536254883,0.8970853686332703
297,-1.0,9,32,0,1,0.111,2.492518424987793,-8.077558517456055,0.8946061730384827
298,-1.0,8,28,0,1,0.125,2.360581874847412,-7.916377544403076,0.8924198746681213
299,-1.0,7,24,0,1,0.143,1.6866469383239746,-8.200078010559082,0.8905134201049805
300,-1.0,7,24,0,1,0.143,2.1548142433166504,-8.249238967895508,0.8885959982872009
301,-1.0,9,32,0,1,0.111,2.1568946838378906,-8.143457412719727,0.8860992789268494
302,-1.0,7,24,0,1,0.143,1.9674732685089111,-8.232414245605469,0.8841622471809387
303,-1.0,9,32,0,1,0.111,1.813948154449463,-8.348566055297852,0.8816820383071899
304,-1.0,8,28,0,1,0.125,1.436353325843811,-8.470276832580566,0.8795185089111328
305,-1.0,7,24,0,1,0.143,2.13222074508667,-8.492835998535156,0.8776434063911438
306,-1.0,8,28,0,1,0.125,2.104954242706299,-8.360433578491211,0.875494658946991
307,-1.0,7,24,0,1,0.143,1.4413490295410156,-8.696998596191406,0.8735904693603516
308,-1.0,8,28,0,1,0.125,1.6971282958984375,-8.668834686279297,0.8714274168014526
309,-1.0,8,28,0,1,0.125,1.6669180393218994,-8.780611991882324,0.8692833185195923
310,-1.0,8,28,0,1,0.125,1.653911828994751,-8.535879135131836,0.867135226726532
311,-1.0,8,28,0,1,0.125,1.9078724384307861,-8.66025161743164,0.8649861216545105
312,-1.0,9,32,0,1,0.111,2.026455879211426,-8.69011402130127,0.8625654578208923
313,-1.0,8,28,0,1,0.125,1.9557275772094727,-8.607210159301758,0.8604291677474976
314,-1.0,8,28,0,1,0.125,1.254105806350708,-8.723552703857422,0.8582839369773865
315,-1.0,9,32,0,1,0.111,1.8572797775268555,-8.95129680633545,0.8558833599090576
316,-1.0,8,28,0,1,0.125,1.5075304508209229,-8.793065071105957,0.8537538051605225
317,-1.0,8,28,0,1,0.125,1.1698720455169678,-9.13286018371582,0.8516141176223755
318,-1.0,7,24,0,1,0.143,1.7746412754058838,-9.083560943603516,0.8497499823570251
319,-1.0,7,24,0,1,0.143,2.111964225769043,-8.871339797973633,0.8478867411613464
320,-1.0,7,24,0,1,0.143,1.6115469932556152,-9.053531646728516,0.8460341691970825
321,-1.0,8,28,0,1,0.125,1.5702615976333618,-8.978372573852539,0.843958854675293
322,-1.0,7,24,0,1,0.143,1.2202540636062622,-9.093777656555176,0.8421502113342285
323,-1.0,9,32,0,1,0.111,1.5100429058074951,-9.209098815917969,0.8398348093032837
324,-1.0,8,28,0,1,0.125,1.3190515041351318,-9.202546119689941,0.8377671241760254
325,-1.0,8,28,0,1,0.125,1.3930001258850098,-9.063465118408203,0.8357225656509399
326,-1.0,8,28,0,1,0.125,1.059374451637268,-9.137411117553711,0.8336408734321594
327,-1.0,7,24,0,1,0.143,1.280147671699524,-9.425069808959961,0.8317896723747253
328,-1.0,8,28,0,1,0.125,1.0565667152404785,-9.363950729370117,0.8296690583229065
329,-1.0,7,24,0,1,0.143,1.2706010341644287,-9.368322372436523,0.8278268575668335
330,-1.0,8,28,0,1,0.125,1.4677281379699707,-9.119756698608398,0.8257436752319336
331,-1.0,9,32,0,1,0.111,1.1500921249389648,-9.55048942565918,0.8233976364135742
332,-1.0,8,28,0,1,0.125,0.8956701755523682,-9.462364196777344,0.8213373422622681
333,-1.0,8,28,0,1,0.125,0.9747960567474365,-9.610879898071289,0.8192722201347351
334,-1.0,7,24,0,1,0.143,0.8114343285560608,-9.660053253173828,0.8174695372581482
335,-1.0,7,24,0,1,0.143,0.8189648985862732,-9.647761344909668,0.8156692981719971
336,-1.0,9,32,0,1,0.111,0.9728590250015259,-9.843057632446289,0.8133403062820435
337,-1.0,6,20,0,1,0.167,1.4269344806671143,-9.620373725891113,0.8117934465408325
338,-1.0,8,28,0,1,0.125,0.927040696144104,-9.854901313781738,0.8097342848777771
339,-1.0,9,32,0,1,0.111,0.9894804954528809,-9.9252347946167,0.8074367046356201
340,-1.0,7,24,0,1,0.143,0.883442759513855,-9.617136001586914,0.8056588768959045
341,-1.0,9,32,0,1,0.111,1.0810353755950928,-9.300244331359863,0.8033668398857117
342,-1.0,8,28,0,1,0.125,0.8857549428939819,-9.809552192687988,0.8013477325439453
343,-1.0,8,28,0,1,0.125,0.8316755294799805,-9.93082332611084,0.7993239164352417
344,-1.0,8,28,0,1,0.125,1.2052922248840332,-9.800455093383789,0.797269344329834
345,-1.0,8,28,0,1,0.125,1.0460922718048096,-9.847650527954102,0.7952205538749695
346,-1.0,8,28,0,1,0.125,0.5249426960945129,-10.240031242370605,0.7931873202323914
347,-1.0,8,28,0,1,0.125,0.8342199921607971,-9.983480453491211,0.791161298751831
348,-1.0,8,28,0,1,0.125,1.3724439144134521,-10.150256156921387,0.789138674736023
349,-1.0,7,24,0,1,0.143,0.629334568977356,-10.047749519348145,0.7873533368110657
350,-1.0,9,32,0,1,0.111,0.8504675626754761,-9.803441047668457,0.7850581407546997
351,-1.0,9,32,0,1,0.111,0.9688260555267334,-9.918013572692871,0.782781720161438
352,-1.0,8,28,0,1,0.125,0.7628694772720337,-10.265640258789062,0.7807742357254028
353,-1.0,7,24,0,1,0.143,0.4309762120246887,-10.496014595031738,0.7790270447731018
354,-1.0,8,28,0,1,0.125,1.1479640007019043,-9.99697494506836,0.7770629525184631
355,-1.0,7,24,0,1,0.143,1.3350636959075928,-10.584771156311035,0.7753130197525024
356,-1.0,9,32,0,1,0.111,0.7006808519363403,-10.123422622680664,0.7730806469917297
357,-1.0,8,28,0,1,0.125,0.6613728404045105,-10.319461822509766,0.7711049914360046
358,-1.0,9,32,0,1,0.111,1.0880029201507568,-10.402433395385742,0.7688881158828735
359,-1.0,7,24,0,1,0.143,0.6986250877380371,-10.22449779510498,0.7671694159507751
360,-1.0,9,32,0,1,0.111,0.6580921411514282,-10.404508590698242,0.7649584412574768
361,-1.0,7,24,0,1,0.143,0.6285749673843384,-10.176787376403809,0.7632286548614502
362,-1.0,10,36,0,1,0.100,0.5015138983726501,-10.551825523376465,0.7607473134994507
363,-1.0,10,36,0,1,0.100,0.6745869517326355,-10.26431655883789,0.7582820057868958
364,-1.0,8,28,0,1,0.125,0.7082520127296448,-10.431669235229492,0.7563121914863586
365,-1.0,8,28,0,1,0.125,0.5597590208053589,-10.751778602600098,0.7543494701385498
366,-1.0,9,32,0,1,0.111,0.45030316710472107,-10.745307922363281,0.7521728277206421
367,-1.0,9,32,0,1,0.111,1.1277198791503906,-10.540403366088867,0.7500386834144592
368,-1.0,10,36,0,1,0.100,0.9029737114906311,-10.492067337036133,0.7476617693901062
369,-1.0,7,24,0,1,0.143,0.6615703105926514,-10.095344543457031,0.745973527431488
370,-1.0,8,28,0,1,0.125,0.8760462999343872,-9.769892692565918,0.7440297603607178
371,-1.0,9,32,0,1,0.111,0.6709569096565247,-9.915865898132324,0.7418369650840759
372,-1.0,8,28,0,1,0.125,0.7584537863731384,-10.960395812988281,0.7399170398712158
373,-1.0,8,28,0,1,0.125,0.6078978776931763,-10.647239685058594,0.7380289435386658
374,-1.0,9,32,0,1,0.111,0.6049500703811646,-10.371025085449219,0.7359150052070618
375,-1.0,8,28,0,1,0.125,0.5180740356445312,-10.455259323120117,0.7340349555015564
376,-1.0,7,24,0,1,0.143,0.6560937166213989,-10.835402488708496,0.7323906421661377
377,-1.0,9,32,0,1,0.111,0.5991319417953491,-10.251485824584961,0.7302901148796082
378,-1.0,8,28,0,1,0.125,0.572053074836731,-10.476579666137695,0.7284286618232727
379,-1.0,7,24,0,1,0.143,0.5138248205184937,-10.229887008666992,0.7268160581588745
380,-1.0,9,32,0,1,0.111,0.5356496572494507,-10.842669486999512,0.7247470021247864
381,-1.0,8,28,0,1,0.125,0.6829989552497864,-10.995458602905273,0.7229044437408447
382,-1.0,7,24,0,1,0.143,0.3728794455528259,-10.8631591796875,0.7213071584701538
383,-1.0,8,28,0,1,0.125,0.6441474556922913,-10.884657859802246,0.7194837331771851
384,-1.0,8,28,0,1,0.125,0.6719995737075806,-10.48632526397705,0.71766597032547
385,-1.0,7,24,0,1,0.143,0.7303693890571594,-10.4263277053833,0.7160572409629822
386,-1.0,8,28,0,1,0.125,0.630315899848938,-10.627776145935059,0.7142300009727478
387,-1.0,7,24,0,1,0.143,0.41168859601020813,-11.136178970336914,0.7126240730285645
388,-1.0,9,32,0,1,0.111,0.5330482125282288,-10.678715705871582,0.7105860114097595
389,-1.0,7,24,0,1,0.143,0.34249940514564514,-10.689872741699219,0.7090040445327759
390,-1.0,9,32,0,1,0.111,0.4660249352455139,-10.885854721069336,0.7069785594940186
391,-1.0,7,24,0,1,0.143,0.5306422114372253,-11.00381851196289,0.7054281234741211
392,-1.0,8,28,0,1,0.125,0.4596899747848511,-10.86312198638916,0.703656017780304
393,-1.0,8,28,0,1,0.125,0.6596150398254395,-10.811673164367676,0.7018677592277527
394,-1.0,7,24,0,1,0.143,0.7435487508773804,-10.836243629455566,0.7003006935119629
395,-1.0,7,24,0,1,0.143,1.0868152379989624,-10.636754989624023,0.6987508535385132
396,-1.0,9,32,0,1,0.111,0.3085363805294037,-10.915306091308594,0.696769118309021
397,-1.0,8,28,0,1,0.125,0.4564920961856842,-10.777806282043457,0.6950095295906067
398,-1.0,7,24,0,1,0.143,0.6153832674026489,-10.423135757446289,0.6934873461723328
399,-1.0,8,28,0,1,0.125,0.5163425803184509,-10.81782054901123,0.6917377710342407
400,-1.0,9,32,0,1,0.111,0.42964160442352295,-11.260408401489258,0.6897822618484497
401,-1.0,9,32,0,1,0.111,0.5818318128585815,-10.766265869140625,0.6878355741500854
402,-1.0,7,24,0,1,0.143,0.5653407573699951,-10.764699935913086,0.6863184571266174
403,-1.0,9,32,0,1,0.111,0.3035461902618408,-10.850321769714355,0.6843476295471191
404,-1.0,7,24,0,1,0.143,0.3879973590373993,-11.306036949157715,0.6828298568725586
405,-1.0,8,28,0,1,0.125,0.5389043092727661,-10.75444507598877,0.6811097264289856
406,-1.0,9,32,0,1,0.111,0.5952028036117554,-10.85074234008789,0.6791974306106567
407,-1.0,8,28,0,1,0.125,0.40328967571258545,-11.19965934753418,0.6775051355361938
408,-1.0,8,28,0,1,0.125,0.32261791825294495,-10.417305946350098,0.6758273839950562
409,-1.0,8,28,0,1,0.125,0.3616167902946472,-10.831914901733398,0.6741563677787781
410,-1.0,7,24,0,1,0.143,0.43598029017448425,-11.573297500610352,0.6726909875869751
411,-1.0,7,24,0,1,0.143,0.7031566500663757,-10.40936279296875,0.6712191104888916
412,-1.0,8,28,0,1,0.125,0.6177780032157898,-10.880019187927246,0.6695235967636108
413,-1.0,8,28,0,1,0.125,0.28339800238609314,-11.367147445678711,0.6678474545478821
414,-1.0,8,28,0,1,0.125,0.34359410405158997,-10.663387298583984,0.6661826372146606
415,-1.0,8,28,0,1,0.125,0.44636431336402893,-11.192447662353516,0.6645112633705139
416,-1.0,8,28,0,1,0.125,0.5675684213638306,-10.59158992767334,0.6628506779670715
417,-1.0,8,28,0,1,0.125,0.30354243516921997,-10.682638168334961,0.661205530166626
418,-1.0,8,28,0,1,0.125,0.39802902936935425,-10.864612579345703,0.6595572829246521
419,-1.0,8,28,0,1,0.125,0.4728150963783264,-11.207657814025879,0.6579024791717529
420,-1.0,8,28,0,1,0.125,0.38550078868865967,-11.18260383605957,0.6562713980674744
421,-1.0,9,32,0,1,0.111,0.4928925335407257,-10.652947425842285,0.6544497609138489
422,-1.0,9,32,0,1,0.111,0.368594765663147,-10.746685028076172,0.6526133418083191
423,-1.0,7,24,0,1,0.143,0.4323064982891083,-10.615991592407227,0.6511887907981873
424,-1.0,7,24,0,1,0.143,0.5218856334686279,-10.965595245361328,0.6497834920883179
425,-1.0,8,28,0,1,0.125,0.26978397369384766,-10.995716094970703,0.6481847763061523
426,-1.0,9,32,0,1,0.111,0.25870680809020996,-11.119601249694824,0.6463829874992371
427,-1.0,8,28,0,1,0.125,0.22588863968849182,-10.842132568359375,0.6447557210922241
428,-1.0,9,32,0,1,0.111,0.26990365982055664,-11.370271682739258,0.6429388523101807
429,-1.0,7,24,0,1,0.143,0.2753720283508301,-10.636067390441895,0.6415510177612305
430,-1.0,7,24,0,1,0.143,0.3429100811481476,-11.4830322265625,0.6401698589324951
431,-1.0,9,32,0,1,0.111,0.48911118507385254,-10.782636642456055,0.6383845806121826
432,-1.0,6,20,0,1,0.167,0.38255155086517334,-10.640303611755371,0.6372058987617493
433,-1.0,9,32,0,1,0.111,0.26357555389404297,-11.049304962158203,0.6354531049728394
434,-1.0,9,32,0,1,0.111,0.2582000494003296,-10.852228164672852,0.6336988806724548
