episode,reward,ep_len,covered,solved,invalid_actions,invalid_rate,critic_loss,actor_loss,alpha
90,13.400000000000002,9,32,0,1,0.111,,,
91,11.600000000000001,8,28,0,1,0.125,,,
92,11.600000000000001,8,28,0,1,0.125,,,
93,9.8,7,24,0,1,0.143,,,
94,8.0,6,20,0,1,0.167,,,
95,11.600000000000001,8,28,0,1,0.125,,,
96,11.600000000000001,8,28,0,1,0.125,,,
97,13.400000000000002,9,32,0,1,0.111,,,
98,13.400000000000002,9,32,0,1,0.111,,,
99,11.600000000000001,8,28,0,1,0.125,,,
100,9.8,7,24,0,1,0.143,,,
101,9.8,7,24,0,1,0.143,,,
102,11.600000000000001,8,28,0,1,0.125,,,
103,9.8,7,24,0,1,0.143,,,
104,11.600000000000001,8,28,0,1,0.125,,,
105,9.8,7,24,0,1,0.143,,,
106,13.400000000000002,9,32,0,1,0.111,,,
107,11.600000000000001,8,28,0,1,0.125,,,
108,11.600000000000001,8,28,0,1,0.125,,,
109,11.600000000000001,8,28,0,1,0.125,,,
110,13.400000000000002,9,32,0,1,0.111,,,
111,11.600000000000001,8,28,0,1,0.125,,,
112,11.600000000000001,8,28,0,1,0.125,,,
113,11.600000000000001,8,28,0,1,0.125,,,
114,9.8,7,24,0,1,0.143,,,
115,9.8,7,24,0,1,0.143,,,
116,11.600000000000001,8,28,0,1,0.125,,,
117,13.400000000000002,9,32,0,1,0.111,,,
118,8.0,6,20,0,1,0.167,,,
119,13.400000000000002,9,32,0,1,0.111,,,
120,11.600000000000001,8,28,0,1,0.125,,,
121,13.400000000000002,9,32,0,1,0.111,,,
122,13.400000000000002,9,32,0,1,0.111,,,
123,11.600000000000001,8,28,0,1,0.125,,,
124,11.600000000000001,8,28,0,1,0.125,,,
125,11.600000000000001,8,28,0,1,0.125,,,
126,9.8,7,24,0,1,0.143,,,
127,9.8,7,24,0,1,0.143,,,
128,9.8,7,24,0,1,0.143,,,
129,13.400000000000002,9,32,0,1,0.111,,,
130,13.400000000000002,9,32,0,1,0.111,,,
131,9.8,7,24,0,1,0.143,,,
132,13.400000000000002,9,32,0,1,0.111,,,
133,8.0,6,20,0,1,0.167,,,
134,15.200000000000003,10,36,0,1,0.100,,,
135,11.600000000000001,8,28,0,1,0.125,,,
136,9.8,7,24,0,1,0.143,,,
137,11.600000000000001,8,28,0,1,0.125,,,
138,11.600000000000001,8,28,0,1,0.125,,,
139,9.8,7,24,0,1,0.143,,,
140,9.8,7,24,0,1,0.143,,,
141,9.8,7,24,0,1,0.143,,,
142,11.600000000000001,8,28,0,1,0.125,,,
143,11.600000000000001,8,28,0,1,0.125,,,
144,9.8,7,24,0,1,0.143,,,
145,13.400000000000002,9,32,0,1,0.111,,,
146,9.8,7,24,0,1,0.143,,,
147,11.600000000000001,8,28,0,1,0.125,,,
148,15.200000000000003,10,36,0,1,0.100,,,
149,11.600000000000001,8,28,0,1,0.125,,,
150,11.600000000000001,8,28,0,1,0.125,,,
151,13.400000000000002,9,32,0,1,0.111,,,
152,11.600000000000001,8,28,0,1,0.125,,,
153,11.600000000000001,8,28,0,1,0.125,,,
154,11.600000000000001,8,28,0,1,0.125,,,
155,13.400000000000002,9,32,0,1,0.111,,,
156,9.8,7,24,0,1,0.143,,,
157,13.400000000000002,9,32,0,1,0.111,,,
158,11.600000000000001,8,28,0,1,0.125,,,
159,13.400000000000002,9,32,0,1,0.111,,,
160,13.400000000000002,9,32,0,1,0.111,,,
161,13.400000000000002,9,32,0,1,0.111,,,
162,9.8,7,24,0,1,0.143,,,
163,9.8,7,24,0,1,0.143,,,
164,9.8,7,24,0,1,0.143,,,
165,11.600000000000001,8,28,0,1,0.125,,,
166,13.400000000000002,9,32,0,1,0.111,,,
167,11.600000000000001,8,28,0,1,0.125,,,
168,9.8,7,24,0,1,0.143,,,
169,11.600000000000001,8,28,0,1,0.125,,,
170,11.600000000000001,8,28,0,1,0.125,,,
171,9.8,7,24,0,1,0.143,,,
172,11.600000000000001,8,28,0,1,0.125,,,
173,11.600000000000001,8,28,0,1,0.125,,,
174,9.8,7,24,0,1,0.143,,,
175,13.400000000000002,9,32,0,1,0.111,,,
176,11.600000000000001,8,28,0,1,0.125,,,
177,11.600000000000001,8,28,0,1,0.125,,,
178,11.600000000000001,8,28,0,1,0.125,,,
179,13.400000000000002,9,32,0,1,0.111,,,
180,13.400000000000002,9,32,0,1,0.111,,,
181,13.400000000000002,9,32,0,1,0.111,,,
182,11.600000000000001,8,28,0,1,0.125,,,
183,13.400000000000002,9,32,0,1,0.111,,,
184,9.8,7,24,0,1,0.143,,,
185,9.8,7,24,0,1,0.143,,,
186,9.8,7,24,0,1,0.143,,,
187,9.8,7,24,0,1,0.143,,,
188,9.8,7,24,0,1,0.143,,,
189,11.600000000000001,8,28,0,1,0.125,,,
190,11.600000000000001,8,28,0,1,0.125,,,
191,11.600000000000001,8,28,0,1,0.125,,,
192,9.8,7,24,0,1,0.143,,,
193,13.400000000000002,9,32,0,1,0.111,,,
194,11.600000000000001,8,28,0,1,0.125,,,
195,13.400000000000002,9,32,0,1,0.111,,,
196,13.400000000000002,9,32,0,1,0.111,,,
197,9.8,7,24,0,1,0.143,,,
198,13.400000000000002,9,32,0,1,0.111,,,
199,13.400000000000002,9,32,0,1,0.111,,,
200,11.600000000000001,8,28,0,1,0.125,,,
201,11.600000000000001,8,28,0,1,0.125,,,
202,11.600000000000001,8,28,0,1,0.125,,,
203,13.400000000000002,9,32,0,1,0.111,,,
204,11.600000000000001,8,28,0,1,0.125,,,
205,11.600000000000001,8,28,0,1,0.125,,,
206,9.8,7,24,0,1,0.143,,,
207,13.400000000000002,9,32,0,1,0.111,,,
208,11.600000000000001,8,28,0,1,0.125,,,
209,13.400000000000002,9,32,0,1,0.111,,,
210,13.400000000000002,9,32,0,1,0.111,,,
211,11.600000000000001,8,28,0,1,0.125,,,
212,11.600000000000001,8,28,0,1,0.125,,,
213,13.400000000000002,9,32,0,1,0.111,,,
214,11.600000000000001,8,28,0,1,0.125,,,
215,9.8,7,24,0,1,0.143,,,
216,13.400000000000002,9,32,0,1,0.111,,,
217,13.400000000000002,9,32,0,1,0.111,,,
218,9.8,7,24,0,1,0.143,,,
219,8.0,6,20,0,1,0.167,,,
220,13.400000000000002,9,32,0,1,0.111,,,
221,11.600000000000001,8,28,0,1,0.125,,,
222,13.400000000000002,9,32,0,1,0.111,,,
223,11.600000000000001,8,28,0,1,0.125,,,
224,6.2,5,16,0,1,0.200,,,
225,9.8,7,24,0,1,0.143,,,
226,11.600000000000001,8,28,0,1,0.125,,,
227,11.600000000000001,8,28,0,1,0.125,,,
228,13.400000000000002,9,32,0,1,0.111,,,
229,8.0,6,20,0,1,0.167,,,
230,13.400000000000002,9,32,0,1,0.111,,,
231,11.600000000000001,8,28,0,1,0.125,,,
232,9.8,7,24,0,1,0.143,,,
233,11.600000000000001,8,28,0,1,0.125,,,
234,13.400000000000002,9,32,0,1,0.111,,,
235,11.600000000000001,8,28,0,1,0.125,,,
236,11.600000000000001,8,28,0,1,0.125,,,
237,13.400000000000002,9,32,0,1,0.111,,,
238,13.400000000000002,9,32,0,1,0.111,,,
239,11.600000000000001,8,28,0,1,0.125,,,
240,9.8,7,24,0,1,0.143,,,
241,9.8,7,24,0,1,0.143,,,
242,9.8,7,24,0,1,0.143,,,
243,9.8,7,24,0,1,0.143,,,
244,15.200000000000003,10,36,0,1,0.100,,,
245,11.600000000000001,8,28,0,1,0.125,,,
246,9.8,7,24,0,1,0.143,,,
247,11.600000000000001,8,28,0,1,0.125,,,
248,13.400000000000002,9,32,0,1,0.111,,,
249,11.600000000000001,8,28,0,1,0.125,,,
250,11.600000000000001,8,28,0,1,0.125,56.980716705322266,-3.8708996772766113,0.9988000988960266
251,11.600000000000001,8,28,0,1,0.125,56.42076110839844,-4.0050835609436035,0.9963938593864441
252,9.8,7,24,0,1,0.143,56.607269287109375,-3.855132579803467,0.9942944645881653
253,13.400000000000002,9,32,0,1,0.111,50.431427001953125,-4.072828769683838,0.9915797710418701
254,11.600000000000001,8,28,0,1,0.125,43.69596862792969,-4.329009056091309,0.9891966581344604
255,15.200000000000003,10,36,0,1,0.100,39.815582275390625,-4.557184219360352,0.9862558841705322
256,11.600000000000001,8,28,0,1,0.125,35.284698486328125,-5.009024620056152,0.9838529825210571
257,9.8,7,24,0,1,0.143,27.689918518066406,-5.698524475097656,0.9817139506340027
258,11.600000000000001,8,28,0,1,0.125,23.639240264892578,-6.505516529083252,0.9791944026947021
259,11.600000000000001,8,28,0,1,0.125,16.75035858154297,-7.435256481170654,0.9766185283660889
260,11.600000000000001,8,28,0,1,0.125,15.431004524230957,-7.8712544441223145,0.9740084409713745
261,11.600000000000001,8,28,0,1,0.125,15.994775772094727,-8.101248741149902,0.9713924527168274
262,11.600000000000001,8,28,0,1,0.125,12.093454360961914,-7.997093677520752,0.9688044786453247
263,11.600000000000001,8,28,0,1,0.125,11.79069709777832,-7.91908073425293,0.96626216173172
264,13.400000000000002,9,32,0,1,0.111,9.75019645690918,-8.364145278930664,0.9634127616882324
265,11.600000000000001,8,28,0,1,0.125,8.909137725830078,-8.394960403442383,0.9608972072601318
266,13.400000000000002,9,32,0,1,0.111,7.255651950836182,-8.609850883483887,0.9580801725387573
267,11.600000000000001,8,28,0,1,0.125,8.013894081115723,-8.560101509094238,0.955591082572937
268,13.400000000000002,9,32,0,1,0.111,7.023189544677734,-8.593485832214355,0.9528852105140686
269,11.600000000000001,8,28,0,1,0.125,6.701075077056885,-8.77856159210205,0.9505346417427063
270,9.8,7,24,0,1,0.143,5.431029319763184,-8.832077026367188,0.9485027194023132
271,11.600000000000001,8,28,0,1,0.125,5.417782306671143,-8.936105728149414,0.9461937546730042
272,11.600000000000001,8,28,0,1,0.125,5.268494606018066,-9.027251243591309,0.9438722133636475
273,9.8,7,24,0,1,0.143,5.509481430053711,-9.16496467590332,0.9418293237686157
274,11.600000000000001,8,28,0,1,0.125,7.057544708251953,-8.887160301208496,0.9395065903663635
275,9.8,7,24,0,1,0.143,6.816330909729004,-9.069297790527344,0.9375132918357849
276,9.8,7,24,0,1,0.143,5.243175029754639,-9.115278244018555,0.9355332255363464
277,9.8,7,24,0,1,0.143,6.797201156616211,-9.106949806213379,0.933556079864502
278,9.8,7,24,0,1,0.143,6.407418251037598,-9.154390335083008,0.9315986037254333
279,9.8,7,24,0,1,0.143,5.889333724975586,-9.353172302246094,0.9296403527259827
280,9.8,7,24,0,1,0.143,6.160144805908203,-9.289480209350586,0.9277108907699585
281,13.400000000000002,9,32,0,1,0.111,6.760274410247803,-9.36964225769043,0.9252333641052246
282,13.400000000000002,9,32,0,1,0.111,6.474742889404297,-9.256246566772461,0.9227566719055176
283,9.8,7,24,0,1,0.143,5.863964557647705,-9.74924373626709,0.9207993745803833
284,11.600000000000001,8,28,0,1,0.125,5.465726852416992,-9.780160903930664,0.9185593128204346
285,9.8,7,24,0,1,0.143,4.654887676239014,-9.85871696472168,0.916610062122345
286,11.600000000000001,8,28,0,1,0.125,5.495587348937988,-9.880289077758789,0.9143848419189453
287,9.8,7,24,0,1,0.143,5.661195755004883,-9.780760765075684,0.9124387502670288
288,11.600000000000001,8,28,0,1,0.125,4.58201789855957,-9.912659645080566,0.9102367162704468
289,13.400000000000002,9,32,0,1,0.111,4.402735710144043,-10.132316589355469,0.9077693223953247
290,8.0,6,20,0,1,0.167,3.9253101348876953,-10.145034790039062,0.9061123132705688
291,11.600000000000001,8,28,0,1,0.125,4.366212368011475,-10.363576889038086,0.9038910865783691
292,11.600000000000001,8,28,0,1,0.125,3.4372472763061523,-10.522729873657227,0.9016492962837219
293,13.400000000000002,9,32,0,1,0.111,3.6962127685546875,-10.293632507324219,0.8991397619247437
294,15.200000000000003,10,36,0,1,0.100,3.9850826263427734,-10.841691017150879,0.8963699340820312
295,11.600000000000001,8,28,0,1,0.125,3.882136106491089,-10.60334587097168,0.8941563963890076
296,13.400000000000002,9,32,0,1,0.111,4.971761226654053,-10.612449645996094,0.8916483521461487
297,9.8,7,24,0,1,0.143,4.576974868774414,-10.732122421264648,0.8897218108177185
298,11.600000000000001,8,28,0,1,0.125,3.9874727725982666,-10.903427124023438,0.8875231742858887
299,11.600000000000001,8,28,0,1,0.125,6.649645805358887,-10.763790130615234,0.8853602409362793
300,11.600000000000001,8,28,0,1,0.125,5.239082336425781,-10.880789756774902,0.8831850290298462
301,9.8,7,24,0,1,0.143,3.9219095706939697,-10.840539932250977,0.8812686204910278
302,13.400000000000002,9,32,0,1,0.111,5.145065784454346,-11.179350852966309,0.8788020610809326
303,11.600000000000001,8,28,0,1,0.125,5.530948638916016,-11.072043418884277,0.8765852451324463
304,13.400000000000002,9,32,0,1,0.111,3.6035852432250977,-11.331576347351074,0.8741247057914734
305,9.8,7,24,0,1,0.143,3.670278787612915,-11.611894607543945,0.8722226023674011
306,9.8,7,24,0,1,0.143,4.583617210388184,-11.558170318603516,0.8703314661979675
307,11.600000000000001,8,28,0,1,0.125,3.239428997039795,-11.837762832641602,0.8681833744049072
308,13.400000000000002,9,32,0,1,0.111,4.268654823303223,-11.837340354919434,0.8657912611961365
309,13.400000000000002,9,32,0,1,0.111,4.522919654846191,-11.790884971618652,0.8633691668510437
310,11.600000000000001,8,28,0,1,0.125,4.985604286193848,-11.690787315368652,0.8611823916435242
311,9.8,7,24,0,1,0.143,4.016044616699219,-11.716971397399902,0.8592737317085266
312,11.600000000000001,8,28,0,1,0.125,4.213125705718994,-12.263616561889648,0.8570994734764099
313,11.600000000000001,8,28,0,1,0.125,4.099180221557617,-12.250751495361328,0.8549123406410217
314,13.400000000000002,9,32,0,1,0.111,3.880479574203491,-12.305672645568848,0.8524733185768127
315,11.600000000000001,8,28,0,1,0.125,4.913923263549805,-12.192968368530273,0.8503390550613403
316,9.8,7,24,0,1,0.143,3.892664909362793,-12.118158340454102,0.8484697341918945
317,11.600000000000001,8,28,0,1,0.125,4.975120544433594,-12.266629219055176,0.8463452458381653
318,11.600000000000001,8,28,0,1,0.125,3.587209701538086,-12.68921184539795,0.8442285060882568
319,11.600000000000001,8,28,0,1,0.125,4.392016410827637,-12.210296630859375,0.8421342968940735
320,11.600000000000001,8,28,0,1,0.125,4.830554008483887,-12.588829040527344,0.840021014213562
321,9.8,7,24,0,1,0.143,3.958717107772827,-12.414315223693848,0.8381574749946594
322,9.8,7,24,0,1,0.143,3.7061142921447754,-13.073052406311035,0.8363012075424194
323,9.8,7,24,0,1,0.143,4.167829513549805,-12.827143669128418,0.834475576877594
324,15.200000000000003,10,36,0,1,0.100,3.617403984069824,-12.853433609008789,0.8318465352058411
325,11.600000000000001,8,28,0,1,0.125,4.358763694763184,-13.026362419128418,0.8297415971755981
326,11.600000000000001,8,28,0,1,0.125,3.6056792736053467,-13.295109748840332,0.8276620507240295
327,9.8,7,24,0,1,0.143,4.941444396972656,-13.341100692749023,0.825844943523407
328,11.600000000000001,8,28,0,1,0.125,3.1918883323669434,-13.507997512817383,0.8237761855125427
329,11.600000000000001,8,28,0,1,0.125,5.397171974182129,-13.068516731262207,0.8216978311538696
330,9.8,7,24,0,1,0.143,3.5059022903442383,-13.39406681060791,0.819873034954071
331,9.8,7,24,0,1,0.143,3.669691324234009,-13.872684478759766,0.8180603981018066
332,13.400000000000002,9,32,0,1,0.111,3.3782742023468018,-13.76358699798584,0.8157665133476257
333,11.600000000000001,8,28,0,1,0.125,4.29378604888916,-13.766046524047852,0.8137210011482239
334,11.600000000000001,8,28,0,1,0.125,3.0165629386901855,-13.332489967346191,0.8116657733917236
335,13.400000000000002,9,32,0,1,0.111,4.0710272789001465,-13.605378150939941,0.8093542456626892
336,9.8,7,24,0,1,0.143,3.0951342582702637,-14.024412155151367,0.8075463175773621
337,13.400000000000002,9,32,0,1,0.111,3.10202693939209,-14.003636360168457,0.8052302002906799
338,9.8,7,24,0,1,0.143,3.7921361923217773,-13.616506576538086,0.8034297823905945
339,11.600000000000001,8,28,0,1,0.125,2.1782608032226562,-14.140254020690918,0.8013778328895569
340,13.400000000000002,9,32,0,1,0.111,3.71590518951416,-13.438302993774414,0.7990738749504089
341,9.8,7,24,0,1,0.143,3.1189146041870117,-14.262749671936035,0.7972932457923889
342,8.0,6,20,0,1,0.167,2.479238271713257,-14.635226249694824,0.7957879304885864
343,11.600000000000001,8,28,0,1,0.125,4.367338180541992,-13.6288423538208,0.7937909960746765
344,11.600000000000001,8,28,0,1,0.125,2.139594554901123,-14.624884605407715,0.7917744517326355
345,13.400000000000002,9,32,0,1,0.111,3.7041468620300293,-13.776455879211426,0.7894921898841858
346,13.400000000000002,9,32,0,1,0.111,4.342192649841309,-14.54942512512207,0.7872169613838196
347,11.600000000000001,8,28,0,1,0.125,3.214803695678711,-14.948806762695312,0.7852196097373962
348,13.400000000000002,9,32,0,1,0.111,3.5126285552978516,-14.148475646972656,0.7829787731170654
349,11.600000000000001,8,28,0,1,0.125,2.4960649013519287,-14.636910438537598,0.7809745073318481
350,11.600000000000001,8,28,0,1,0.125,3.075702667236328,-14.552021026611328,0.778948962688446
351,13.400000000000002,9,32,0,1,0.111,3.475102186203003,-14.66530990600586,0.7766768932342529
352,11.600000000000001,8,28,0,1,0.125,2.684563159942627,-15.210787773132324,0.774677574634552
353,11.600000000000001,8,28,0,1,0.125,2.846259117126465,-14.455512046813965,0.7726904153823853
354,13.400000000000002,9,32,0,1,0.111,3.7316360473632812,-15.046708106994629,0.7704581618309021
355,11.600000000000001,8,28,0,1,0.125,1.8017003536224365,-15.36738395690918,0.7684831619262695
356,13.400000000000002,9,32,0,1,0.111,3.0110621452331543,-15.182087898254395,0.7662526369094849
357,8.0,6,20,0,1,0.167,2.7749924659729004,-15.005616188049316,0.7647694945335388
358,11.600000000000001,8,28,0,1,0.125,4.546786308288574,-15.257858276367188,0.7627760171890259
359,11.600000000000001,8,28,0,1,0.125,3.3624327182769775,-15.447271347045898,0.7607825994491577
360,11.600000000000001,8,28,0,1,0.125,2.370145320892334,-15.14999008178711,0.7588143348693848
361,11.600000000000001,8,28,0,1,0.125,2.28586483001709,-15.499466896057129,0.7568187713623047
362,9.8,7,24,0,1,0.143,2.680370569229126,-15.179320335388184,0.7550725340843201
363,13.400000000000002,9,32,0,1,0.111,2.345435619354248,-15.420390129089355,0.7527969479560852
364,15.200000000000003,10,36,0,1,0.100,2.2864861488342285,-15.972339630126953,0.7503058910369873
365,8.0,6,20,0,1,0.167,4.069044589996338,-15.546567916870117,0.7488376498222351
366,9.8,7,24,0,1,0.143,2.6267483234405518,-15.627983093261719,0.7471439838409424
367,9.8,7,24,0,1,0.143,2.344200611114502,-15.274304389953613,0.74546879529953
368,9.8,7,24,0,1,0.143,1.8311069011688232,-15.270561218261719,0.7437604665756226
369,11.600000000000001,8,28,0,1,0.125,2.4352755546569824,-15.591255187988281,0.7418076992034912
370,13.400000000000002,9,32,0,1,0.111,3.1414570808410645,-15.454258918762207,0.7396246790885925
371,13.400000000000002,9,32,0,1,0.111,2.3716397285461426,-16.143640518188477,0.7374374270439148
372,13.400000000000002,9,32,0,1,0.111,3.59114408493042,-15.71724796295166,0.7352579832077026
373,8.0,6,20,0,1,0.167,1.8303148746490479,-15.627986907958984,0.7337930798530579
374,11.600000000000001,8,28,0,1,0.125,3.635061740875244,-14.999098777770996,0.7318751215934753
375,13.400000000000002,9,32,0,1,0.111,1.7773144245147705,-15.985633850097656,0.7297365069389343
376,13.400000000000002,9,32,0,1,0.111,1.7290494441986084,-16.33649444580078,0.7275792360305786
377,13.400000000000002,9,32,0,1,0.111,2.3892245292663574,-15.806845664978027,0.725422203540802
378,9.8,7,24,0,1,0.143,2.107799530029297,-16.040193557739258,0.723764181137085
379,11.600000000000001,8,28,0,1,0.125,2.2829315662384033,-16.202953338623047,0.7218587398529053
380,11.600000000000001,8,28,0,1,0.125,2.2481982707977295,-15.725299835205078,0.7199698090553284
381,13.400000000000002,9,32,0,1,0.111,1.637150764465332,-16.07450294494629,0.7178665995597839
382,9.8,7,24,0,1,0.143,2.311398983001709,-16.582839965820312,0.7162453532218933
383,11.600000000000001,8,28,0,1,0.125,1.9988967180252075,-16.342016220092773,0.7143923044204712
384,13.400000000000002,9,32,0,1,0.111,2.717589855194092,-16.005949020385742,0.7123279571533203
385,11.600000000000001,8,28,0,1,0.125,1.827577829360962,-16.221162796020508,0.7104968428611755
386,11.600000000000001,8,28,0,1,0.125,2.3389997482299805,-15.908296585083008,0.7086517810821533
387,11.600000000000001,8,28,0,1,0.125,2.207413673400879,-16.157806396484375,0.7067822217941284
388,13.400000000000002,9,32,0,1,0.111,1.910017728805542,-16.509965896606445,0.7047086358070374
389,13.400000000000002,9,32,0,1,0.111,3.084529161453247,-16.046926498413086,0.7026411890983582
390,11.600000000000001,8,28,0,1,0.125,1.95631742477417,-16.025636672973633,0.7007895112037659
391,11.600000000000001,8,28,0,1,0.125,1.6402043104171753,-16.11451530456543,0.6989420652389526
392,8.0,6,20,0,1,0.167,2.375833511352539,-16.407764434814453,0.697575569152832
393,13.400000000000002,9,32,0,1,0.111,2.2529094219207764,-16.27824592590332,0.6955416798591614
394,11.600000000000001,8,28,0,1,0.125,1.4681077003479004,-16.58600616455078,0.6937288045883179
395,11.600000000000001,8,28,0,1,0.125,0.9576244950294495,-16.553531646728516,0.6919344663619995
396,11.600000000000001,8,28,0,1,0.125,1.9393398761749268,-17.266490936279297,0.6901445388793945
397,11.600000000000001,8,28,0,1,0.125,2.054210662841797,-16.42976951599121,0.6883562803268433
398,8.0,6,20,0,1,0.167,1.6908071041107178,-17.084814071655273,0.6870214939117432
399,11.600000000000001,8,28,0,1,0.125,1.8555412292480469,-16.31460952758789,0.6852564811706543
400,11.600000000000001,8,28,0,1,0.125,1.6064516305923462,-16.562238693237305,0.6834931373596191
401,11.600000000000001,8,28,0,1,0.125,1.8962664604187012,-16.889301300048828,0.6817068457603455
402,13.400000000000002,9,32,0,1,0.111,1.8792316913604736,-16.921567916870117,0.6797058582305908
403,11.600000000000001,8,28,0,1,0.125,2.1397886276245117,-17.250885009765625,0.6779273748397827
404,13.400000000000002,9,32,0,1,0.111,1.5069772005081177,-16.445507049560547,0.6759453415870667
405,13.400000000000002,9,32,0,1,0.111,1.7908204793930054,-17.548389434814453,0.6739524006843567
406,11.600000000000001,8,28,0,1,0.125,1.8286032676696777,-17.05988311767578,0.6721930503845215
407,9.8,7,24,0,1,0.143,1.5911484956741333,-16.652698516845703,0.6706708669662476
408,13.400000000000002,9,32,0,1,0.111,1.5133014917373657,-16.519184112548828,0.6687145233154297
409,13.400000000000002,9,32,0,1,0.111,1.1959571838378906,-16.434242248535156,0.6667672991752625
410,13.400000000000002,9,32,0,1,0.111,1.6170952320098877,-15.718947410583496,0.6648146510124207
411,9.8,7,24,0,1,0.143,1.714672327041626,-16.71139907836914,0.6632891893386841
412,9.8,7,24,0,1,0.143,0.9387013912200928,-17.46873664855957,0.661767840385437
413,11.600000000000001,8,28,0,1,0.125,1.397355556488037,-16.230796813964844,0.6600183844566345
414,13.400000000000002,9,32,0,1,0.111,1.230294108390808,-16.252403259277344,0.6580755710601807
415,13.400000000000002,9,32,0,1,0.111,1.0754625797271729,-17.858640670776367,0.6561306715011597
416,13.400000000000002,9,32,0,1,0.111,1.4322509765625,-16.944639205932617,0.6541943550109863
417,13.400000000000002,9,32,0,1,0.111,1.265986680984497,-17.543827056884766,0.6522467732429504
