episode,reward,ep_len,covered,solved,invalid_actions,invalid_rate,critic_loss,actor_loss,alpha
160,-1.0,8,28,0,1,0.125,,,
161,-1.0,8,28,0,1,0.125,,,
162,-1.0,9,32,0,1,0.111,,,
163,-1.0,8,28,0,1,0.125,,,
164,-1.0,8,28,0,1,0.125,,,
165,-1.0,8,28,0,1,0.125,,,
166,-1.0,8,28,0,1,0.125,,,
167,-1.0,8,28,0,1,0.125,,,
168,-1.0,8,28,0,1,0.125,,,
169,-1.0,7,24,0,1,0.143,,,
170,-1.0,8,28,0,1,0.125,,,
171,-1.0,7,24,0,1,0.143,,,
172,-1.0,8,28,0,1,0.125,,,
173,-1.0,8,28,0,1,0.125,,,
174,-1.0,8,28,0,1,0.125,,,
175,-1.0,9,32,0,1,0.111,,,
176,-1.0,8,28,0,1,0.125,,,
177,-1.0,10,36,0,1,0.100,,,
178,-1.0,9,32,0,1,0.111,,,
179,-1.0,9,32,0,1,0.111,,,
180,-1.0,8,28,0,1,0.125,,,
181,-1.0,9,32,0,1,0.111,,,
182,-1.0,8,28,0,1,0.125,,,
183,-1.0,7,24,0,1,0.143,,,
184,-1.0,10,36,0,1,0.100,,,
185,-1.0,9,32,0,1,0.111,,,
186,-1.0,7,24,0,1,0.143,,,
187,-1.0,8,28,0,1,0.125,,,
188,-1.0,9,32,0,1,0.111,,,
189,-1.0,6,20,0,1,0.167,,,
190,-1.0,9,32,0,1,0.111,,,
191,-1.0,7,24,0,1,0.143,,,
192,-1.0,8,28,0,1,0.125,,,
193,-1.0,8,28,0,1,0.125,,,
194,-1.0,9,32,0,1,0.111,,,
195,-1.0,8,28,0,1,0.125,,,
196,-1.0,8,28,0,1,0.125,,,
197,-1.0,8,28,0,1,0.125,,,
198,-1.0,10,36,0,1,0.100,,,
199,-1.0,8,28,0,1,0.125,,,
200,-1.0,9,32,0,1,0.111,,,
201,-1.0,8,28,0,1,0.125,,,
202,-1.0,7,24,0,1,0.143,,,
203,-1.0,8,28,0,1,0.125,,,
204,-1.0,7,24,0,1,0.143,,,
205,-1.0,7,24,0,1,0.143,,,
206,-1.0,7,24,0,1,0.143,,,
207,-1.0,7,24,0,1,0.143,,,
208,-1.0,7,24,0,1,0.143,,,
209,-1.0,8,28,0,1,0.125,,,
210,-1.0,8,28,0,1,0.125,,,
211,-1.0,8,28,0,1,0.125,,,
212,-1.0,8,28,0,1,0.125,,,
213,-1.0,8,28,0,1,0.125,,,
214,-1.0,7,24,0,1,0.143,,,
215,-1.0,8,28,0,1,0.125,,,
216,-1.0,7,24,0,1,0.143,,,
217,-1.0,8,28,0,1,0.125,,,
218,-1.0,9,32,0,1,0.111,,,
219,-1.0,9,32,0,1,0.111,,,
220,-1.0,6,20,0,1,0.167,,,
221,-1.0,7,24,0,1,0.143,,,
222,-1.0,8,28,0,1,0.125,,,
223,-1.0,8,28,0,1,0.125,,,
224,-1.0,7,24,0,1,0.143,,,
225,-1.0,7,24,0,1,0.143,,,
226,-1.0,9,32,0,1,0.111,,,
227,-1.0,10,36,0,1,0.100,,,
228,-1.0,9,32,0,1,0.111,,,
229,-1.0,9,32,0,1,0.111,,,
230,-1.0,7,24,0,1,0.143,,,
231,-1.0,8,28,0,1,0.125,,,
232,-1.0,9,32,0,1,0.111,,,
233,-1.0,8,28,0,1,0.125,,,
234,-1.0,9,32,0,1,0.111,,,
235,-1.0,9,32,0,1,0.111,,,
236,-1.0,8,28,0,1,0.125,,,
237,-1.0,8,28,0,1,0.125,,,
238,-1.0,7,24,0,1,0.143,,,
239,-1.0,8,28,0,1,0.125,,,
240,-1.0,8,28,0,1,0.125,,,
241,-1.0,7,24,0,1,0.143,,,
242,-1.0,8,28,0,1,0.125,,,
243,-1.0,7,24,0,1,0.143,,,
244,-1.0,9,32,0,1,0.111,,,
245,-1.0,8,28,0,1,0.125,,,
246,-1.0,9,32,0,1,0.111,,,
247,-1.0,7,24,0,1,0.143,,,
248,-1.0,6,20,0,1,0.167,,,
249,-1.0,7,24,0,1,0.143,,,
250,-1.0,9,32,0,1,0.111,,,
251,-1.0,8,28,0,1,0.125,25.362091064453125,-3.889094114303589,0.998504102230072
252,-1.0,9,32,0,1,0.111,26.140411376953125,-3.808941125869751,0.9958045482635498
253,-1.0,8,28,0,1,0.125,24.79253578186035,-4.005615711212158,0.993405818939209
254,-1.0,7,24,0,1,0.143,23.760799407958984,-3.9963316917419434,0.9913292527198792
255,-1.0,6,20,0,1,0.167,21.43994903564453,-4.232939720153809,0.9895543456077576
256,-1.0,8,28,0,1,0.125,19.821847915649414,-4.509504318237305,0.9871883392333984
257,-1.0,7,24,0,1,0.143,16.740562438964844,-4.837333679199219,0.9850986003875732
258,-1.0,8,28,0,1,0.125,13.635784149169922,-5.2021098136901855,0.9827107787132263
259,-1.0,7,24,0,1,0.143,10.66433334350586,-5.619441986083984,0.9805773496627808
260,-1.0,9,32,0,1,0.111,8.499414443969727,-6.0598530769348145,0.977774977684021
261,-1.0,8,28,0,1,0.125,8.380159378051758,-6.518080234527588,0.9752448797225952
262,-1.0,8,28,0,1,0.125,7.539196014404297,-6.518299102783203,0.9727002382278442
263,-1.0,8,28,0,1,0.125,6.302151679992676,-6.529821395874023,0.970172107219696
264,-1.0,9,32,0,1,0.111,5.725040912628174,-6.735082626342773,0.9673765897750854
265,-1.0,8,28,0,1,0.125,5.173285484313965,-6.772011756896973,0.9649445414543152
266,-1.0,8,28,0,1,0.125,5.751937389373779,-6.734273433685303,0.9625230431556702
267,-1.0,9,32,0,1,0.111,3.939340114593506,-6.9979329109191895,0.9598047137260437
268,-1.0,7,24,0,1,0.143,4.091341018676758,-7.053106784820557,0.9577223658561707
269,-1.0,8,28,0,1,0.125,4.457209587097168,-6.927163124084473,0.9553487300872803
270,-1.0,7,24,0,1,0.143,4.534244537353516,-6.935727119445801,0.9532849192619324
271,-1.0,7,24,0,1,0.143,4.084026336669922,-6.775824546813965,0.9512306451797485
272,-1.0,8,28,0,1,0.125,3.5255627632141113,-7.1134490966796875,0.948914647102356
273,-1.0,7,24,0,1,0.143,3.4299678802490234,-7.081885814666748,0.9468997120857239
274,-1.0,8,28,0,1,0.125,3.809436321258545,-6.967255115509033,0.944603681564331
275,-1.0,9,32,0,1,0.111,3.0723607540130615,-7.1098527908325195,0.9420113563537598
276,-1.0,8,28,0,1,0.125,3.056090831756592,-7.272540092468262,0.9396990537643433
277,-1.0,8,28,0,1,0.125,3.2784485816955566,-7.349982738494873,0.9374135732650757
278,-1.0,7,24,0,1,0.143,3.0229640007019043,-7.234398365020752,0.9353848695755005
279,-1.0,7,24,0,1,0.143,2.9789538383483887,-7.353720664978027,0.9333380460739136
280,-1.0,8,28,0,1,0.125,2.4444942474365234,-7.368495941162109,0.9309996366500854
281,-1.0,9,32,0,1,0.111,2.5979955196380615,-7.40600061416626,0.9283882975578308
282,-1.0,8,28,0,1,0.125,2.292227268218994,-7.418053150177002,0.9260701537132263
283,-1.0,8,28,0,1,0.125,2.2970476150512695,-7.600746154785156,0.9237671494483948
284,-1.0,8,28,0,1,0.125,2.620607376098633,-7.557689666748047,0.9214775562286377
285,-1.0,9,32,0,1,0.111,3.036907196044922,-7.398080348968506,0.9189435839653015
286,-1.0,8,28,0,1,0.125,2.631901979446411,-7.858368873596191,0.9166858792304993
287,-1.0,7,24,0,1,0.143,2.472240924835205,-7.744087219238281,0.9147107601165771
288,-1.0,9,32,0,1,0.111,2.0789971351623535,-7.765850067138672,0.9121609330177307
289,-1.0,9,32,0,1,0.111,2.176119804382324,-7.923122406005859,0.9096231460571289
290,-1.0,7,24,0,1,0.143,2.603803873062134,-7.617944240570068,0.9076458215713501
291,-1.0,7,24,0,1,0.143,2.610839366912842,-7.823487758636475,0.9056572318077087
292,-1.0,7,24,0,1,0.143,2.2170791625976562,-8.139406204223633,0.9036913514137268
293,-1.0,7,24,0,1,0.143,2.737107753753662,-7.969461441040039,0.9017232060432434
294,-1.0,8,28,0,1,0.125,2.7452077865600586,-8.030280113220215,0.8994830846786499
295,-1.0,8,28,0,1,0.125,2.286107063293457,-8.006128311157227,0.8972408175468445
296,-1.0,9,32,0,1,0.111,2.259932041168213,-8.043974876403809,0.8947234749794006
297,-1.0,8,28,0,1,0.125,2.4351754188537598,-8.175763130187988,0.8924944996833801
298,-1.0,8,28,0,1,0.125,2.5504908561706543,-8.150543212890625,0.8902941346168518
299,-1.0,8,28,0,1,0.125,2.401266574859619,-8.066245079040527,0.8881053924560547
300,-1.0,10,36,0,1,0.100,1.8377747535705566,-8.310470581054688,0.8853468298912048
301,-1.0,6,20,0,1,0.167,2.9451873302459717,-8.40250301361084,0.8836962580680847
302,-1.0,9,32,0,1,0.111,2.136258125305176,-8.293061256408691,0.881218433380127
303,-1.0,7,24,0,1,0.143,2.457170009613037,-8.256913185119629,0.8792985677719116
304,-1.0,7,24,0,1,0.143,2.1233954429626465,-8.607918739318848,0.8774091601371765
305,-1.0,7,24,0,1,0.143,1.7028228044509888,-8.40870475769043,0.8755197525024414
306,-1.0,8,28,0,1,0.125,1.9944770336151123,-8.432334899902344,0.8733406662940979
307,-1.0,8,28,0,1,0.125,2.024440288543701,-8.449073791503906,0.8711540102958679
308,-1.0,9,32,0,1,0.111,1.9154832363128662,-8.665522575378418,0.8687281012535095
309,-1.0,7,24,0,1,0.143,2.1819186210632324,-8.34156608581543,0.866835355758667
310,-1.0,9,32,0,1,0.111,1.5311663150787354,-8.68604564666748,0.8644112348556519
311,-1.0,9,32,0,1,0.111,2.0688111782073975,-8.685005187988281,0.8619706630706787
312,-1.0,8,28,0,1,0.125,2.6278610229492188,-8.67680549621582,0.8598048686981201
313,-1.0,8,28,0,1,0.125,2.0210139751434326,-8.994915008544922,0.857666552066803
314,-1.0,9,32,0,1,0.111,1.7895652055740356,-8.602389335632324,0.8552797436714172
315,-1.0,8,28,0,1,0.125,1.6546719074249268,-8.963933944702148,0.8531702756881714
316,-1.0,8,28,0,1,0.125,1.839592456817627,-9.0052490234375,0.8510632514953613
317,-1.0,7,24,0,1,0.143,1.3650288581848145,-9.210028648376465,0.8492114543914795
318,-1.0,8,28,0,1,0.125,1.5537078380584717,-8.768902778625488,0.8471075296401978
319,-1.0,8,28,0,1,0.125,1.3419549465179443,-8.851034164428711,0.8449990749359131
320,-1.0,9,32,0,1,0.111,1.6761188507080078,-9.269868850708008,0.8426192402839661
321,-1.0,8,28,0,1,0.125,0.9974281191825867,-9.374089241027832,0.8405210971832275
322,-1.0,9,32,0,1,0.111,1.311098337173462,-9.17509937286377,0.8381597995758057
323,-1.0,10,36,0,1,0.100,1.2068367004394531,-9.187620162963867,0.8355516195297241
324,-1.0,8,28,0,1,0.125,1.391718864440918,-9.142189025878906,0.8334807753562927
325,-1.0,8,28,0,1,0.125,1.5120075941085815,-9.511034965515137,0.8314212560653687
326,-1.0,9,32,0,1,0.111,1.097404956817627,-9.557292938232422,0.8291372656822205
327,-1.0,8,28,0,1,0.125,1.4883354902267456,-9.732927322387695,0.8270983099937439
328,-1.0,7,24,0,1,0.143,1.2951658964157104,-9.45346736907959,0.82529217004776
329,-1.0,6,20,0,1,0.167,1.3156747817993164,-9.570184707641602,0.8237288594245911
330,-1.0,8,28,0,1,0.125,1.3090214729309082,-9.426607131958008,0.821649968624115
331,-1.0,8,28,0,1,0.125,1.0907268524169922,-9.499441146850586,0.8195895552635193
332,-1.0,8,28,0,1,0.125,1.281640887260437,-9.956753730773926,0.8175351023674011
333,-1.0,9,32,0,1,0.111,1.6809537410736084,-9.659664154052734,0.8152427673339844
334,-1.0,7,24,0,1,0.143,1.7273118495941162,-9.525761604309082,0.8134692907333374
335,-1.0,9,32,0,1,0.111,0.8820489645004272,-9.948151588439941,0.8112013339996338
336,-1.0,8,28,0,1,0.125,0.8913077116012573,-9.839431762695312,0.8091740012168884
337,-1.0,7,24,0,1,0.143,1.093862533569336,-10.172446250915527,0.8073877096176147
338,-1.0,8,28,0,1,0.125,0.9742065668106079,-9.625511169433594,0.805365800857544
339,-1.0,7,24,0,1,0.143,0.8127654790878296,-9.97575569152832,0.8036011457443237
340,-1.0,9,32,0,1,0.111,1.009462594985962,-9.853315353393555,0.8013336658477783
341,-1.0,8,28,0,1,0.125,2.0519213676452637,-9.882545471191406,0.7992959022521973
342,-1.0,7,24,0,1,0.143,1.191969871520996,-10.182904243469238,0.7975220680236816
343,-1.0,7,24,0,1,0.143,1.4971249103546143,-10.1177396774292,0.7957471013069153
344,-1.0,8,28,0,1,0.125,1.3639317750930786,-10.103595733642578,0.7937383651733398
345,-1.0,8,28,0,1,0.125,0.8803859949111938,-9.572248458862305,0.7917192578315735
346,-1.0,9,32,0,1,0.111,0.7954591512680054,-10.318404197692871,0.7894729971885681
347,-1.0,6,20,0,1,0.167,1.0797314643859863,-10.136058807373047,0.7879829406738281
348,-1.0,7,24,0,1,0.143,0.9216728210449219,-10.300612449645996,0.7862399220466614
349,-1.0,8,28,0,1,0.125,0.7939971685409546,-10.042141914367676,0.7842602729797363
350,-1.0,8,28,0,1,0.125,0.8221561908721924,-10.23206901550293,0.7822861075401306
351,-1.0,8,28,0,1,0.125,0.9865589737892151,-10.159605026245117,0.7803228497505188
352,-1.0,7,24,0,1,0.143,0.7726569771766663,-10.077796936035156,0.7785871028900146
353,-1.0,7,24,0,1,0.143,0.8273298740386963,-9.715584754943848,0.7768430113792419
354,-1.0,7,24,0,1,0.143,1.3818926811218262,-10.54401683807373,0.7750970721244812
355,-1.0,7,24,0,1,0.143,0.7538107633590698,-10.273386001586914,0.7733812928199768
356,-1.0,9,32,0,1,0.111,1.042952060699463,-10.39439582824707,0.7711693048477173
357,-1.0,8,28,0,1,0.125,0.7753044366836548,-10.427020072937012,0.7692093253135681
358,-1.0,8,28,0,1,0.125,0.9212833642959595,-10.189674377441406,0.7672548890113831
359,-1.0,8,28,0,1,0.125,1.3925716876983643,-10.669461250305176,0.7652924060821533
360,-1.0,7,24,0,1,0.143,1.136159896850586,-10.357609748840332,0.7635778784751892
361,-1.0,9,32,0,1,0.111,0.7955929040908813,-10.363109588623047,0.7613948583602905
362,-1.0,10,36,0,1,0.100,0.8729879856109619,-10.728738784790039,0.7589493989944458
363,-1.0,8,28,0,1,0.125,0.9674944877624512,-10.726634979248047,0.7569982409477234
364,-1.0,8,28,0,1,0.125,1.0545594692230225,-10.441622734069824,0.7550825476646423
365,-1.0,7,24,0,1,0.143,0.5443487167358398,-10.97169303894043,0.7534225583076477
366,-1.0,7,24,0,1,0.143,1.3515043258666992,-9.961631774902344,0.751745343208313
367,-1.0,8,28,0,1,0.125,0.8036027550697327,-10.67708683013916,0.7498247027397156
368,-1.0,7,24,0,1,0.143,0.6046518087387085,-10.260952949523926,0.7481609582901001
369,-1.0,6,20,0,1,0.167,0.7892991304397583,-10.774101257324219,0.7467213869094849
370,-1.0,7,24,0,1,0.143,0.6940372586250305,-10.212984085083008,0.7450571656227112
371,-1.0,7,24,0,1,0.143,0.8461387157440186,-10.349898338317871,0.7434008121490479
372,-1.0,8,28,0,1,0.125,0.5442796945571899,-10.890092849731445,0.741513729095459
373,-1.0,7,24,0,1,0.143,0.944054365158081,-10.374044418334961,0.7398651242256165
374,-1.0,8,28,0,1,0.125,1.4041496515274048,-10.612371444702148,0.73798006772995
375,-1.0,8,28,0,1,0.125,1.092674970626831,-10.803950309753418,0.7361059188842773
376,-1.0,7,24,0,1,0.143,0.6460846066474915,-10.607298851013184,0.7344711422920227
377,-1.0,8,28,0,1,0.125,0.8978381156921387,-10.67070484161377,0.7326086163520813
378,-1.0,7,24,0,1,0.143,1.1281442642211914,-10.575345993041992,0.7309907078742981
379,-1.0,7,24,0,1,0.143,0.7475372552871704,-10.700172424316406,0.7293779253959656
380,-1.0,9,32,0,1,0.111,1.0431580543518066,-10.791267395019531,0.727260410785675
381,-1.0,8,28,0,1,0.125,0.6411846280097961,-10.707639694213867,0.7253822088241577
382,-1.0,6,20,0,1,0.167,1.215770959854126,-11.086921691894531,0.7239793539047241
383,-1.0,8,28,0,1,0.125,0.5180819034576416,-10.661175727844238,0.7221578359603882
384,-1.0,8,28,0,1,0.125,0.4691220223903656,-11.237835884094238,0.7203566431999207
385,-1.0,8,28,0,1,0.125,0.9513540863990784,-10.384318351745605,0.7185279726982117
386,-1.0,7,24,0,1,0.143,0.4826643466949463,-10.551441192626953,0.7169065475463867
387,-1.0,10,36,0,1,0.100,0.4664047956466675,-10.884552001953125,0.7146099805831909
388,-1.0,9,32,0,1,0.111,0.8901033401489258,-11.023758888244629,0.7125661373138428
389,-1.0,8,28,0,1,0.125,0.9994814395904541,-11.292116165161133,0.7107571959495544
390,-1.0,8,28,0,1,0.125,0.5361185073852539,-10.690383911132812,0.7089583873748779
391,-1.0,8,28,0,1,0.125,0.880253255367279,-10.94276237487793,0.707161009311676
392,-1.0,8,28,0,1,0.125,0.8507276773452759,-10.585925102233887,0.7053508162498474
393,-1.0,7,24,0,1,0.143,0.4721299409866333,-11.00670337677002,0.7037807106971741
394,-1.0,8,28,0,1,0.125,0.4894140958786011,-10.454307556152344,0.7019957900047302
395,-1.0,7,24,0,1,0.143,0.47041308879852295,-10.848559379577637,0.7004262804985046
396,-1.0,6,20,0,1,0.167,0.7309554815292358,-11.141173362731934,0.6990804672241211
397,-1.0,8,28,0,1,0.125,0.7858912348747253,-11.447795867919922,0.6972973346710205
398,-1.0,8,28,0,1,0.125,0.9905426502227783,-11.137125968933105,0.6955239176750183
399,-1.0,9,32,0,1,0.111,0.6371071934700012,-10.732211112976074,0.6935346722602844
400,-1.0,9,32,0,1,0.111,0.4752631187438965,-11.328015327453613,0.6915425062179565
401,-1.0,8,28,0,1,0.125,0.6778197288513184,-11.32540512084961,0.6897827386856079
402,-1.0,10,36,0,1,0.100,0.6855528354644775,-10.894242286682129,0.6875712275505066
403,-1.0,8,28,0,1,0.125,0.5313525199890137,-10.813285827636719,0.6858109831809998
404,-1.0,7,24,0,1,0.143,0.820244550704956,-10.874368667602539,0.6842823028564453
405,-1.0,8,28,0,1,0.125,0.8839973211288452,-11.355572700500488,0.6825456619262695
406,-1.0,9,32,0,1,0.111,0.9074745178222656,-10.916659355163574,0.6805970668792725
407,-1.0,10,36,0,1,0.100,0.6645879745483398,-10.922301292419434,0.6784480810165405
408,-1.0,7,24,0,1,0.143,0.4594934582710266,-10.999150276184082,0.6769591569900513
409,-1.0,6,20,0,1,0.167,1.1759203672409058,-11.299039840698242,0.6756901144981384
410,-1.0,7,24,0,1,0.143,0.3961946368217468,-11.226720809936523,0.6742001175880432
411,-1.0,7,24,0,1,0.143,0.6180274486541748,-10.900772094726562,0.6727100014686584
412,-1.0,8,28,0,1,0.125,0.519556999206543,-11.470327377319336,0.6710140109062195
413,-1.0,10,36,0,1,0.100,0.6791867017745972,-10.969505310058594,0.6688913702964783
414,-1.0,8,28,0,1,0.125,0.4054425358772278,-10.710625648498535,0.6671944260597229
415,-1.0,10,36,0,1,0.100,0.6826518774032593,-11.439738273620605,0.6651057004928589
416,-1.0,9,32,0,1,0.111,0.9343101978302002,-11.223042488098145,0.6632447242736816
417,-1.0,9,32,0,1,0.111,0.7754496335983276,-10.885124206542969,0.6613783240318298
418,-1.0,8,28,0,1,0.125,0.48191243410110474,-10.690263748168945,0.659720242023468
419,-1.0,8,28,0,1,0.125,0.5054012537002563,-11.19558334350586,0.6580654382705688
420,-1.0,8,28,0,1,0.125,0.8121876120567322,-10.9267578125,0.6564092636108398
421,-1.0,9,32,0,1,0.111,0.5953280925750732,-10.919008255004883,0.654559314250946
422,-1.0,8,28,0,1,0.125,0.6764053702354431,-11.187505722045898,0.6529125571250916
423,-1.0,8,28,0,1,0.125,0.42582619190216064,-11.037235260009766,0.651270866394043
424,-1.0,7,24,0,1,0.143,0.42636436223983765,-10.611136436462402,0.6498417258262634
425,-1.0,7,24,0,1,0.143,0.29837071895599365,-10.66212272644043,0.6484270691871643
426,-1.0,9,32,0,1,0.111,0.5696247816085815,-10.527814865112305,0.6465964913368225
427,-1.0,9,32,0,1,0.111,0.7221426963806152,-11.207963943481445,0.6447767019271851
428,-1.0,7,24,0,1,0.143,0.5467153787612915,-10.497420310974121,0.6433788537979126
429,-1.0,9,32,0,1,0.111,0.6609014272689819,-10.529480934143066,0.641574501991272
430,-1.0,8,28,0,1,0.125,0.3572855591773987,-10.86563777923584,0.6399669051170349
431,-1.0,8,28,0,1,0.125,0.384640097618103,-10.657233238220215,0.6383766531944275
432,-1.0,9,32,0,1,0.111,0.42676210403442383,-11.558409690856934,0.6366161108016968
433,-1.0,8,28,0,1,0.125,0.4688807427883148,-10.874698638916016,0.6350679993629456
434,-1.0,8,28,0,1,0.125,0.38941216468811035,-10.433523178100586,0.6335191130638123
