episode,reward,ep_len,covered,solved,invalid_actions,invalid_rate,critic_loss,actor_loss,alpha
63,15.200000000000003,10,36,0,1,0.100,,,
64,11.600000000000001,8,28,0,1,0.125,,,
65,11.600000000000001,8,28,0,1,0.125,,,
66,11.600000000000001,8,28,0,1,0.125,,,
67,13.400000000000002,9,32,0,1,0.111,,,
68,8.0,6,20,0,1,0.167,,,
69,11.600000000000001,8,28,0,1,0.125,,,
70,11.600000000000001,8,28,0,1,0.125,,,
71,9.8,7,24,0,1,0.143,,,
72,9.8,7,24,0,1,0.143,,,
73,8.0,6,20,0,1,0.167,,,
74,11.600000000000001,8,28,0,1,0.125,,,
75,11.600000000000001,8,28,0,1,0.125,,,
76,13.400000000000002,9,32,0,1,0.111,,,
77,11.600000000000001,8,28,0,1,0.125,,,
78,11.600000000000001,8,28,0,1,0.125,,,
79,9.8,7,24,0,1,0.143,,,
80,11.600000000000001,8,28,0,1,0.125,,,
81,9.8,7,24,0,1,0.143,,,
82,11.600000000000001,8,28,0,1,0.125,,,
83,13.400000000000002,9,32,0,1,0.111,,,
84,11.600000000000001,8,28,0,1,0.125,,,
85,9.8,7,24,0,1,0.143,,,
86,11.600000000000001,8,28,0,1,0.125,,,
87,9.8,7,24,0,1,0.143,,,
88,9.8,7,24,0,1,0.143,,,
89,11.600000000000001,8,28,0,1,0.125,,,
90,9.8,7,24,0,1,0.143,,,
91,13.400000000000002,9,32,0,1,0.111,,,
92,11.600000000000001,8,28,0,1,0.125,,,
93,11.600000000000001,8,28,0,1,0.125,,,
94,11.600000000000001,8,28,0,1,0.125,,,
95,11.600000000000001,8,28,0,1,0.125,,,
96,11.600000000000001,8,28,0,1,0.125,,,
97,11.600000000000001,8,28,0,1,0.125,,,
98,11.600000000000001,8,28,0,1,0.125,,,
99,13.400000000000002,9,32,0,1,0.111,,,
100,9.8,7,24,0,1,0.143,,,
101,9.8,7,24,0,1,0.143,,,
102,11.600000000000001,8,28,0,1,0.125,,,
103,11.600000000000001,8,28,0,1,0.125,,,
104,11.600000000000001,8,28,0,1,0.125,,,
105,9.8,7,24,0,1,0.143,,,
106,11.600000000000001,8,28,0,1,0.125,,,
107,11.600000000000001,8,28,0,1,0.125,,,
108,11.600000000000001,8,28,0,1,0.125,,,
109,9.8,7,24,0,1,0.143,,,
110,8.0,6,20,0,1,0.167,,,
111,11.600000000000001,8,28,0,1,0.125,,,
112,11.600000000000001,8,28,0,1,0.125,,,
113,11.600000000000001,8,28,0,1,0.125,,,
114,11.600000000000001,8,28,0,1,0.125,,,
115,9.8,7,24,0,1,0.143,,,
116,11.600000000000001,8,28,0,1,0.125,,,
117,9.8,7,24,0,1,0.143,,,
118,11.600000000000001,8,28,0,1,0.125,,,
119,11.600000000000001,8,28,0,1,0.125,,,
120,13.400000000000002,9,32,0,1,0.111,,,
121,13.400000000000002,9,32,0,1,0.111,,,
122,15.200000000000003,10,36,0,1,0.100,,,
123,9.8,7,24,0,1,0.143,,,
124,13.400000000000002,9,32,0,1,0.111,,,
125,11.600000000000001,8,28,0,1,0.125,,,
126,8.0,6,20,0,1,0.167,,,
127,13.400000000000002,9,32,0,1,0.111,,,
128,13.400000000000002,9,32,0,1,0.111,,,
129,11.600000000000001,8,28,0,1,0.125,,,
130,8.0,6,20,0,1,0.167,,,
131,13.400000000000002,9,32,0,1,0.111,,,
132,13.400000000000002,9,32,0,1,0.111,,,
133,8.0,6,20,0,1,0.167,,,
134,13.400000000000002,9,32,0,1,0.111,,,
135,13.400000000000002,9,32,0,1,0.111,,,
136,11.600000000000001,8,28,0,1,0.125,,,
137,11.600000000000001,8,28,0,1,0.125,,,
138,11.600000000000001,8,28,0,1,0.125,,,
139,11.600000000000001,8,28,0,1,0.125,,,
140,13.400000000000002,9,32,0,1,0.111,,,
141,9.8,7,24,0,1,0.143,,,
142,11.600000000000001,8,28,0,1,0.125,,,
143,8.0,6,20,0,1,0.167,,,
144,9.8,7,24,0,1,0.143,,,
145,13.400000000000002,9,32,0,1,0.111,,,
146,13.400000000000002,9,32,0,1,0.111,,,
147,13.400000000000002,9,32,0,1,0.111,,,
148,13.400000000000002,9,32,0,1,0.111,,,
149,11.600000000000001,8,28,0,1,0.125,,,
150,11.600000000000001,8,28,0,1,0.125,,,
151,11.600000000000001,8,28,0,1,0.125,,,
152,11.600000000000001,8,28,0,1,0.125,,,
153,13.400000000000002,9,32,0,1,0.111,,,
154,9.8,7,24,0,1,0.143,,,
155,11.600000000000001,8,28,0,1,0.125,,,
156,11.600000000000001,8,28,0,1,0.125,,,
157,13.400000000000002,9,32,0,1,0.111,,,
158,9.8,7,24,0,1,0.143,,,
159,8.0,6,20,0,1,0.167,,,
160,11.600000000000001,8,28,0,1,0.125,,,
161,11.600000000000001,8,28,0,1,0.125,,,
162,13.400000000000002,9,32,0,1,0.111,,,
163,13.400000000000002,9,32,0,1,0.111,,,
164,11.600000000000001,8,28,0,1,0.125,,,
165,11.600000000000001,8,28,0,1,0.125,,,
166,9.8,7,24,0,1,0.143,,,
167,11.600000000000001,8,28,0,1,0.125,,,
168,11.600000000000001,8,28,0,1,0.125,,,
169,9.8,7,24,0,1,0.143,,,
170,11.600000000000001,8,28,0,1,0.125,,,
171,11.600000000000001,8,28,0,1,0.125,,,
172,11.600000000000001,8,28,0,1,0.125,,,
173,9.8,7,24,0,1,0.143,,,
174,9.8,7,24,0,1,0.143,,,
175,13.400000000000002,9,32,0,1,0.111,,,
176,11.600000000000001,8,28,0,1,0.125,,,
177,11.600000000000001,8,28,0,1,0.125,,,
178,11.600000000000001,8,28,0,1,0.125,,,
179,13.400000000000002,9,32,0,1,0.111,,,
180,11.600000000000001,8,28,0,1,0.125,,,
181,11.600000000000001,8,28,0,1,0.125,,,
182,11.600000000000001,8,28,0,1,0.125,,,
183,13.400000000000002,9,32,0,1,0.111,,,
184,13.400000000000002,9,32,0,1,0.111,,,
185,11.600000000000001,8,28,0,1,0.125,,,
186,11.600000000000001,8,28,0,1,0.125,,,
187,9.8,7,24,0,1,0.143,,,
188,9.8,7,24,0,1,0.143,,,
189,8.0,6,20,0,1,0.167,,,
190,9.8,7,24,0,1,0.143,,,
191,11.600000000000001,8,28,0,1,0.125,,,
192,11.600000000000001,8,28,0,1,0.125,,,
193,9.8,7,24,0,1,0.143,,,
194,11.600000000000001,8,28,0,1,0.125,,,
195,13.400000000000002,9,32,0,1,0.111,,,
196,11.600000000000001,8,28,0,1,0.125,,,
197,8.0,6,20,0,1,0.167,,,
198,11.600000000000001,8,28,0,1,0.125,,,
199,11.600000000000001,8,28,0,1,0.125,,,
200,13.400000000000002,9,32,0,1,0.111,,,
201,11.600000000000001,8,28,0,1,0.125,,,
202,11.600000000000001,8,28,0,1,0.125,,,
203,11.600000000000001,8,28,0,1,0.125,,,
204,11.600000000000001,8,28,0,1,0.125,,,
205,11.600000000000001,8,28,0,1,0.125,,,
206,11.600000000000001,8,28,0,1,0.125,,,
207,11.600000000000001,8,28,0,1,0.125,,,
208,13.400000000000002,9,32,0,1,0.111,,,
209,9.8,7,24,0,1,0.143,,,
210,13.400000000000002,9,32,0,1,0.111,,,
211,9.8,7,24,0,1,0.143,,,
212,11.600000000000001,8,28,0,1,0.125,,,
213,9.8,7,24,0,1,0.143,,,
214,9.8,7,24,0,1,0.143,,,
215,11.600000000000001,8,28,0,1,0.125,,,
216,13.400000000000002,9,32,0,1,0.111,,,
217,11.600000000000001,8,28,0,1,0.125,,,
218,9.8,7,24,0,1,0.143,,,
219,11.600000000000001,8,28,0,1,0.125,,,
220,9.8,7,24,0,1,0.143,,,
221,13.400000000000002,9,32,0,1,0.111,,,
222,9.8,7,24,0,1,0.143,,,
223,13.400000000000002,9,32,0,1,0.111,,,
224,11.600000000000001,8,28,0,1,0.125,,,
225,11.600000000000001,8,28,0,1,0.125,,,
226,11.600000000000001,8,28,0,1,0.125,,,
227,11.600000000000001,8,28,0,1,0.125,,,
228,13.400000000000002,9,32,0,1,0.111,,,
229,9.8,7,24,0,1,0.143,,,
230,13.400000000000002,9,32,0,1,0.111,,,
231,9.8,7,24,0,1,0.143,,,
232,11.600000000000001,8,28,0,1,0.125,,,
233,13.400000000000002,9,32,0,1,0.111,,,
234,9.8,7,24,0,1,0.143,,,
235,8.0,6,20,0,1,0.167,,,
236,9.8,7,24,0,1,0.143,,,
237,13.400000000000002,9,32,0,1,0.111,,,
238,8.0,6,20,0,1,0.167,,,
239,13.400000000000002,9,32,0,1,0.111,,,
240,9.8,7,24,0,1,0.143,,,
241,13.400000000000002,9,32,0,1,0.111,,,
242,8.0,6,20,0,1,0.167,,,
243,11.600000000000001,8,28,0,1,0.125,,,
244,9.8,7,24,0,1,0.143,,,
245,11.600000000000001,8,28,0,1,0.125,,,
246,11.600000000000001,8,28,0,1,0.125,,,
247,11.600000000000001,8,28,0,1,0.125,,,
248,9.8,7,24,0,1,0.143,,,
249,11.600000000000001,8,28,0,1,0.125,,,
250,13.400000000000002,9,32,0,1,0.111,,,
251,9.8,7,24,0,1,0.143,,,
252,11.600000000000001,8,28,0,1,0.125,,,
253,11.600000000000001,8,28,0,1,0.125,54.86697769165039,-3.8585472106933594,0.9982020258903503
254,9.8,7,24,0,1,0.143,57.470176696777344,-3.9404306411743164,0.9961092472076416
255,9.8,7,24,0,1,0.143,51.37812805175781,-4.040534973144531,0.9940329790115356
256,15.200000000000003,10,36,0,1,0.100,51.091278076171875,-4.193807601928711,0.9910728335380554
257,13.400000000000002,9,32,0,1,0.111,44.97514343261719,-4.374271869659424,0.9884040355682373
258,11.600000000000001,8,28,0,1,0.125,42.422950744628906,-4.684988021850586,0.986024796962738
259,9.8,7,24,0,1,0.143,31.29574966430664,-5.1759538650512695,0.9839301705360413
260,9.8,7,24,0,1,0.143,26.46253776550293,-5.965144157409668,0.981803834438324
261,13.400000000000002,9,32,0,1,0.111,20.034635543823242,-6.986016273498535,0.9790149927139282
262,15.200000000000003,10,36,0,1,0.100,15.549980163574219,-7.647408962249756,0.9758291840553284
263,13.400000000000002,9,32,0,1,0.111,13.332099914550781,-7.882202625274658,0.9729151725769043
264,13.400000000000002,9,32,0,1,0.111,10.613447189331055,-7.934697151184082,0.9700303077697754
265,11.600000000000001,8,28,0,1,0.125,12.595104217529297,-8.038779258728027,0.9674921631813049
266,11.600000000000001,8,28,0,1,0.125,9.361396789550781,-8.212821960449219,0.9649678468704224
267,11.600000000000001,8,28,0,1,0.125,8.953652381896973,-8.423066139221191,0.9624858498573303
268,8.0,6,20,0,1,0.167,9.289346694946289,-8.378921508789062,0.9606331586837769
269,11.600000000000001,8,28,0,1,0.125,5.63591194152832,-8.633586883544922,0.9582053422927856
270,11.600000000000001,8,28,0,1,0.125,7.136380195617676,-8.780660629272461,0.9558115601539612
271,8.0,6,20,0,1,0.167,7.873772621154785,-8.559175491333008,0.9540373682975769
272,9.8,7,24,0,1,0.143,6.974847793579102,-8.8877534866333,0.9519906640052795
273,11.600000000000001,8,28,0,1,0.125,4.663257598876953,-9.215442657470703,0.9496918320655823
274,11.600000000000001,8,28,0,1,0.125,6.595355987548828,-8.718626022338867,0.9474254846572876
275,11.600000000000001,8,28,0,1,0.125,7.020384788513184,-9.010705947875977,0.9451680779457092
276,9.8,7,24,0,1,0.143,5.764343738555908,-9.39188003540039,0.9431798458099365
277,13.400000000000002,9,32,0,1,0.111,6.28627347946167,-8.909894943237305,0.9406276345252991
278,9.8,7,24,0,1,0.143,7.112898826599121,-9.064468383789062,0.9386162757873535
279,13.400000000000002,9,32,0,1,0.111,6.599120140075684,-9.144454002380371,0.9360427260398865
280,11.600000000000001,8,28,0,1,0.125,6.2044782638549805,-9.351829528808594,0.9337659478187561
281,11.600000000000001,8,28,0,1,0.125,5.206841468811035,-9.228555679321289,0.9314950704574585
282,11.600000000000001,8,28,0,1,0.125,6.309428691864014,-9.277942657470703,0.9292237162590027
283,11.600000000000001,8,28,0,1,0.125,5.9816999435424805,-9.54911994934082,0.9269868731498718
284,11.600000000000001,8,28,0,1,0.125,6.179227828979492,-9.813082695007324,0.9247714877128601
285,9.8,7,24,0,1,0.143,5.470859527587891,-9.707488059997559,0.9228420853614807
286,13.400000000000002,9,32,0,1,0.111,4.878936767578125,-9.74553394317627,0.9203276634216309
287,11.600000000000001,8,28,0,1,0.125,6.274937629699707,-9.873418807983398,0.9180685877799988
288,11.600000000000001,8,28,0,1,0.125,4.911947727203369,-9.946733474731445,0.9158027768135071
289,9.8,7,24,0,1,0.143,5.256200790405273,-9.937074661254883,0.9138192534446716
290,13.400000000000002,9,32,0,1,0.111,4.541475772857666,-10.343717575073242,0.9112525582313538
291,9.8,7,24,0,1,0.143,4.7170209884643555,-10.24746322631836,0.9092682600021362
292,11.600000000000001,8,28,0,1,0.125,5.638605117797852,-10.136034965515137,0.9070121645927429
293,11.600000000000001,8,28,0,1,0.125,4.960777282714844,-10.181272506713867,0.9047532081604004
294,11.600000000000001,8,28,0,1,0.125,3.8570327758789062,-10.578503608703613,0.9024723768234253
295,9.8,7,24,0,1,0.143,4.5229597091674805,-10.567915916442871,0.9004678130149841
296,9.8,7,24,0,1,0.143,5.532454967498779,-10.540513038635254,0.8984742760658264
297,11.600000000000001,8,28,0,1,0.125,6.044501781463623,-10.47997760772705,0.8961946964263916
298,9.8,7,24,0,1,0.143,4.523290634155273,-10.798436164855957,0.894201397895813
299,11.600000000000001,8,28,0,1,0.125,5.11679744720459,-10.880085945129395,0.8919758796691895
300,11.600000000000001,8,28,0,1,0.125,4.600910186767578,-11.078807830810547,0.8897513747215271
301,11.600000000000001,8,28,0,1,0.125,4.77860164642334,-11.13248062133789,0.887514591217041
302,9.8,7,24,0,1,0.143,5.1858696937561035,-10.667752265930176,0.8855418562889099
303,11.600000000000001,8,28,0,1,0.125,4.57631254196167,-11.546740531921387,0.88329017162323
304,13.400000000000002,9,32,0,1,0.111,4.909219741821289,-11.309832572937012,0.880778431892395
305,11.600000000000001,8,28,0,1,0.125,5.03609561920166,-11.310307502746582,0.8785669207572937
306,11.600000000000001,8,28,0,1,0.125,4.66755485534668,-11.498941421508789,0.8763600587844849
307,9.8,7,24,0,1,0.143,5.395101070404053,-11.299783706665039,0.8744263648986816
308,9.8,7,24,0,1,0.143,4.346261978149414,-11.600028038024902,0.8724834322929382
309,13.400000000000002,9,32,0,1,0.111,4.29996395111084,-11.92170524597168,0.8700098991394043
310,13.400000000000002,9,32,0,1,0.111,5.719210624694824,-11.493291854858398,0.8675599694252014
311,11.600000000000001,8,28,0,1,0.125,3.9487786293029785,-12.188497543334961,0.865368127822876
312,11.600000000000001,8,28,0,1,0.125,4.312920570373535,-11.938379287719727,0.8631961345672607
313,13.400000000000002,9,32,0,1,0.111,4.548984527587891,-11.902336120605469,0.8607409000396729
314,11.600000000000001,8,28,0,1,0.125,4.311343193054199,-12.387040138244629,0.8585700988769531
315,11.600000000000001,8,28,0,1,0.125,3.408430337905884,-12.25487232208252,0.8564297556877136
316,11.600000000000001,8,28,0,1,0.125,4.008914947509766,-12.589749336242676,0.8542662262916565
317,11.600000000000001,8,28,0,1,0.125,3.9697227478027344,-12.431177139282227,0.8521060347557068
318,9.8,7,24,0,1,0.143,4.656119346618652,-12.513670921325684,0.8502423763275146
319,11.600000000000001,8,28,0,1,0.125,4.840285778045654,-12.365203857421875,0.848133385181427
320,11.600000000000001,8,28,0,1,0.125,3.129303455352783,-12.8729887008667,0.8460261821746826
321,9.8,7,24,0,1,0.143,4.358780860900879,-12.818903923034668,0.8441962599754333
322,9.8,7,24,0,1,0.143,5.040010452270508,-12.382705688476562,0.8423281311988831
323,11.600000000000001,8,28,0,1,0.125,4.078269004821777,-12.88951301574707,0.8401739597320557
324,13.400000000000002,9,32,0,1,0.111,3.5513839721679688,-13.114388465881348,0.8377881646156311
325,11.600000000000001,8,28,0,1,0.125,5.283682823181152,-13.090373992919922,0.8356910347938538
326,13.400000000000002,9,32,0,1,0.111,4.493831634521484,-12.963517189025879,0.8333446383476257
327,13.400000000000002,9,32,0,1,0.111,3.4504313468933105,-12.999614715576172,0.8309987783432007
328,11.600000000000001,8,28,0,1,0.125,4.310337066650391,-13.189579963684082,0.8289029598236084
329,9.8,7,24,0,1,0.143,4.321982383728027,-13.291203498840332,0.8270682692527771
330,9.8,7,24,0,1,0.143,4.24346923828125,-12.989913940429688,0.8252457976341248
331,11.600000000000001,8,28,0,1,0.125,3.4494545459747314,-13.811711311340332,0.8231832385063171
332,9.8,7,24,0,1,0.143,3.9380877017974854,-13.138290405273438,0.8214088678359985
333,9.8,7,24,0,1,0.143,4.044580936431885,-13.738935470581055,0.8196142315864563
334,13.400000000000002,9,32,0,1,0.111,4.488208293914795,-13.276958465576172,0.8173267841339111
335,11.600000000000001,8,28,0,1,0.125,4.40061616897583,-13.820074081420898,0.8152706623077393
336,15.200000000000003,10,36,0,1,0.100,4.9168596267700195,-13.658775329589844,0.8127121925354004
337,11.600000000000001,8,28,0,1,0.125,3.8004441261291504,-13.78874397277832,0.8106526732444763
338,11.600000000000001,8,28,0,1,0.125,3.8014328479766846,-13.629960060119629,0.8085943460464478
339,11.600000000000001,8,28,0,1,0.125,3.4494800567626953,-13.868061065673828,0.8065462112426758
340,11.600000000000001,8,28,0,1,0.125,3.253727912902832,-14.281379699707031,0.8045254349708557
341,9.8,7,24,0,1,0.143,3.293001174926758,-14.305309295654297,0.8027612566947937
342,11.600000000000001,8,28,0,1,0.125,4.081484794616699,-13.9728364944458,0.8007723093032837
343,11.600000000000001,8,28,0,1,0.125,3.4737558364868164,-14.219148635864258,0.7987467050552368
344,9.8,7,24,0,1,0.143,3.205341339111328,-14.421334266662598,0.7969762682914734
345,11.600000000000001,8,28,0,1,0.125,4.436994552612305,-14.202747344970703,0.7949714660644531
346,11.600000000000001,8,28,0,1,0.125,2.744311809539795,-14.525096893310547,0.7929860949516296
347,9.8,7,24,0,1,0.143,3.489210367202759,-14.629691123962402,0.7912173867225647
348,11.600000000000001,8,28,0,1,0.125,4.277939319610596,-14.266531944274902,0.789210319519043
349,9.8,7,24,0,1,0.143,4.032709121704102,-14.291779518127441,0.7874698042869568
350,11.600000000000001,8,28,0,1,0.125,4.305230140686035,-14.835269927978516,0.785492479801178
351,11.600000000000001,8,28,0,1,0.125,3.516875982284546,-14.773237228393555,0.7835131883621216
352,9.8,7,24,0,1,0.143,3.864154815673828,-14.919598579406738,0.7817656397819519
353,9.8,7,24,0,1,0.143,3.3627076148986816,-14.861308097839355,0.7800551056861877
354,11.600000000000001,8,28,0,1,0.125,1.9007753133773804,-14.866138458251953,0.7780945301055908
355,9.8,7,24,0,1,0.143,2.941265821456909,-14.934327125549316,0.7763352394104004
356,15.200000000000003,10,36,0,1,0.100,4.699586868286133,-14.838149070739746,0.7738373279571533
357,13.400000000000002,9,32,0,1,0.111,3.0271878242492676,-14.785042762756348,0.7716066837310791
358,11.600000000000001,8,28,0,1,0.125,3.7771248817443848,-15.184314727783203,0.7696406841278076
359,13.400000000000002,9,32,0,1,0.111,3.1303017139434814,-15.406838417053223,0.7674055695533752
360,13.400000000000002,9,32,0,1,0.111,2.369443893432617,-15.821242332458496,0.7651840448379517
361,11.600000000000001,8,28,0,1,0.125,4.39808464050293,-15.231033325195312,0.7631980180740356
362,11.600000000000001,8,28,0,1,0.125,2.6608448028564453,-15.48362922668457,0.7612048983573914
363,11.600000000000001,8,28,0,1,0.125,3.6427316665649414,-15.082571029663086,0.7592030167579651
364,13.400000000000002,9,32,0,1,0.111,2.685161828994751,-15.305158615112305,0.7569289207458496
365,13.400000000000002,9,32,0,1,0.111,2.8257522583007812,-15.033469200134277,0.7546874284744263
366,15.200000000000003,10,36,0,1,0.100,2.255875587463379,-15.35982894897461,0.7522063851356506
367,11.600000000000001,8,28,0,1,0.125,2.2200989723205566,-15.751365661621094,0.7502395510673523
368,13.400000000000002,9,32,0,1,0.111,3.0855636596679688,-15.864819526672363,0.7480286359786987
369,11.600000000000001,8,28,0,1,0.125,3.314689874649048,-15.452662467956543,0.7460359930992126
370,11.600000000000001,8,28,0,1,0.125,2.045806884765625,-16.57806396484375,0.7440285682678223
371,11.600000000000001,8,28,0,1,0.125,3.0473365783691406,-16.0845947265625,0.7420598268508911
372,11.600000000000001,8,28,0,1,0.125,2.4891586303710938,-16.228723526000977,0.7401115894317627
373,9.8,7,24,0,1,0.143,2.3122119903564453,-15.85235595703125,0.7384035587310791
374,13.400000000000002,9,32,0,1,0.111,2.253239393234253,-16.422710418701172,0.7361655235290527
375,13.400000000000002,9,32,0,1,0.111,2.1257994174957275,-16.12938690185547,0.7338976263999939
376,9.8,7,24,0,1,0.143,1.9958112239837646,-15.784132957458496,0.7321471571922302
377,13.400000000000002,9,32,0,1,0.111,2.8183670043945312,-15.987310409545898,0.7299018502235413
378,11.600000000000001,8,28,0,1,0.125,2.202385902404785,-16.242238998413086,0.7279190421104431
379,11.600000000000001,8,28,0,1,0.125,2.2066047191619873,-15.944539070129395,0.7259320020675659
380,11.600000000000001,8,28,0,1,0.125,1.9594292640686035,-16.65532112121582,0.723957896232605
381,13.400000000000002,9,32,0,1,0.111,2.360960006713867,-16.23289680480957,0.7217907905578613
382,11.600000000000001,8,28,0,1,0.125,1.3607652187347412,-16.322649002075195,0.7198787927627563
383,9.8,7,24,0,1,0.143,2.630387306213379,-16.41156768798828,0.7182061076164246
384,11.600000000000001,8,28,0,1,0.125,2.7502360343933105,-16.66628646850586,0.7163177132606506
385,9.8,7,24,0,1,0.143,1.5393397808074951,-16.942880630493164,0.7146751284599304
386,13.400000000000002,9,32,0,1,0.111,1.417024850845337,-16.449811935424805,0.7125541567802429
387,11.600000000000001,8,28,0,1,0.125,1.4335854053497314,-16.606372833251953,0.7106671333312988
388,11.600000000000001,8,28,0,1,0.125,1.6026395559310913,-16.161340713500977,0.708771824836731
389,9.8,7,24,0,1,0.143,1.461053729057312,-16.543048858642578,0.7070825695991516
390,9.8,7,24,0,1,0.143,2.176724910736084,-16.205493927001953,0.7054151296615601
391,13.400000000000002,9,32,0,1,0.111,2.7082343101501465,-16.139076232910156,0.7032875418663025
392,13.400000000000002,9,32,0,1,0.111,1.7382614612579346,-16.75975227355957,0.7011784315109253
393,11.600000000000001,8,28,0,1,0.125,2.632995367050171,-16.317726135253906,0.6993244290351868
394,11.600000000000001,8,28,0,1,0.125,1.7772774696350098,-17.034231185913086,0.6974712014198303
395,11.600000000000001,8,28,0,1,0.125,1.9219677448272705,-17.101634979248047,0.6956470012664795
396,13.400000000000002,9,32,0,1,0.111,1.8853029012680054,-17.225048065185547,0.6936067938804626
397,13.400000000000002,9,32,0,1,0.111,1.6071205139160156,-17.149059295654297,0.6915932893753052
398,11.600000000000001,8,28,0,1,0.125,1.6075677871704102,-16.60963249206543,0.6898029446601868
399,15.200000000000003,10,36,0,1,0.100,1.2942252159118652,-16.789649963378906,0.6875612139701843
400,11.600000000000001,8,28,0,1,0.125,1.7765841484069824,-16.86395263671875,0.6857765316963196
401,8.0,6,20,0,1,0.167,1.4920048713684082,-16.845876693725586,0.6844267249107361
402,11.600000000000001,8,28,0,1,0.125,1.2358367443084717,-17.077247619628906,0.6826161742210388
403,11.600000000000001,8,28,0,1,0.125,1.3160884380340576,-17.42810821533203,0.6808264851570129
404,11.600000000000001,8,28,0,1,0.125,1.3435306549072266,-18.21240997314453,0.6790521144866943
405,13.400000000000002,9,32,0,1,0.111,1.8761589527130127,-16.422632217407227,0.6770749688148499
406,13.400000000000002,9,32,0,1,0.111,1.3510003089904785,-16.304962158203125,0.6750869750976562
407,11.600000000000001,8,28,0,1,0.125,1.6479591131210327,-16.56317710876465,0.6733484864234924
408,13.400000000000002,9,32,0,1,0.111,1.3667681217193604,-17.38580894470215,0.6713950634002686
409,13.400000000000002,9,32,0,1,0.111,1.8286654949188232,-16.867015838623047,0.669423520565033
410,11.600000000000001,8,28,0,1,0.125,1.295737385749817,-17.719736099243164,0.6676632165908813
411,9.8,7,24,0,1,0.143,1.6461200714111328,-17.33014678955078,0.6661263108253479
412,13.400000000000002,9,32,0,1,0.111,1.9677996635437012,-16.027179718017578,0.6641722917556763
413,13.400000000000002,9,32,0,1,0.111,1.3262128829956055,-17.435766220092773,0.6622235178947449
414,9.8,7,24,0,1,0.143,1.214799165725708,-17.787954330444336,0.6607205271720886
415,13.400000000000002,9,32,0,1,0.111,1.4173078536987305,-17.329484939575195,0.658768892288208
416,8.0,6,20,0,1,0.167,1.6246726512908936,-16.924354553222656,0.6574767231941223
417,13.400000000000002,9,32,0,1,0.111,1.175816535949707,-17.245309829711914,0.6555418372154236
418,11.600000000000001,8,28,0,1,0.125,0.7547000646591187,-17.228017807006836,0.6538205742835999
