episode,reward,ep_len,covered,solved,invalid_actions,invalid_rate,critic_loss,actor_loss,alpha
86,11.600000000000001,8,28,0,1,0.125,,,
87,13.400000000000002,9,32,0,1,0.111,,,
88,11.600000000000001,8,28,0,1,0.125,,,
89,15.200000000000003,10,36,0,1,0.100,,,
90,13.400000000000002,9,32,0,1,0.111,,,
91,9.8,7,24,0,1,0.143,,,
92,11.600000000000001,8,28,0,1,0.125,,,
93,11.600000000000001,8,28,0,1,0.125,,,
94,13.400000000000002,9,32,0,1,0.111,,,
95,13.400000000000002,9,32,0,1,0.111,,,
96,13.400000000000002,9,32,0,1,0.111,,,
97,11.600000000000001,8,28,0,1,0.125,,,
98,8.0,6,20,0,1,0.167,,,
99,15.200000000000003,10,36,0,1,0.100,,,
100,11.600000000000001,8,28,0,1,0.125,,,
101,11.600000000000001,8,28,0,1,0.125,,,
102,9.8,7,24,0,1,0.143,,,
103,11.600000000000001,8,28,0,1,0.125,,,
104,13.400000000000002,9,32,0,1,0.111,,,
105,11.600000000000001,8,28,0,1,0.125,,,
106,11.600000000000001,8,28,0,1,0.125,,,
107,11.600000000000001,8,28,0,1,0.125,,,
108,13.400000000000002,9,32,0,1,0.111,,,
109,11.600000000000001,8,28,0,1,0.125,,,
110,11.600000000000001,8,28,0,1,0.125,,,
111,11.600000000000001,8,28,0,1,0.125,,,
112,8.0,6,20,0,1,0.167,,,
113,11.600000000000001,8,28,0,1,0.125,,,
114,9.8,7,24,0,1,0.143,,,
115,13.400000000000002,9,32,0,1,0.111,,,
116,6.2,5,16,0,1,0.200,,,
117,11.600000000000001,8,28,0,1,0.125,,,
118,13.400000000000002,9,32,0,1,0.111,,,
119,11.600000000000001,8,28,0,1,0.125,,,
120,11.600000000000001,8,28,0,1,0.125,,,
121,11.600000000000001,8,28,0,1,0.125,,,
122,11.600000000000001,8,28,0,1,0.125,,,
123,11.600000000000001,8,28,0,1,0.125,,,
124,11.600000000000001,8,28,0,1,0.125,,,
125,11.600000000000001,8,28,0,1,0.125,,,
126,13.400000000000002,9,32,0,1,0.111,,,
127,9.8,7,24,0,1,0.143,,,
128,13.400000000000002,9,32,0,1,0.111,,,
129,8.0,6,20,0,1,0.167,,,
130,9.8,7,24,0,1,0.143,,,
131,9.8,7,24,0,1,0.143,,,
132,13.400000000000002,9,32,0,1,0.111,,,
133,15.200000000000003,10,36,0,1,0.100,,,
134,11.600000000000001,8,28,0,1,0.125,,,
135,11.600000000000001,8,28,0,1,0.125,,,
136,9.8,7,24,0,1,0.143,,,
137,9.8,7,24,0,1,0.143,,,
138,9.8,7,24,0,1,0.143,,,
139,9.8,7,24,0,1,0.143,,,
140,13.400000000000002,9,32,0,1,0.111,,,
141,8.0,6,20,0,1,0.167,,,
142,11.600000000000001,8,28,0,1,0.125,,,
143,8.0,6,20,0,1,0.167,,,
144,13.400000000000002,9,32,0,1,0.111,,,
145,9.8,7,24,0,1,0.143,,,
146,9.8,7,24,0,1,0.143,,,
147,9.8,7,24,0,1,0.143,,,
148,11.600000000000001,8,28,0,1,0.125,,,
149,11.600000000000001,8,28,0,1,0.125,,,
150,9.8,7,24,0,1,0.143,,,
151,13.400000000000002,9,32,0,1,0.111,,,
152,11.600000000000001,8,28,0,1,0.125,,,
153,9.8,7,24,0,1,0.143,,,
154,13.400000000000002,9,32,0,1,0.111,,,
155,11.600000000000001,8,28,0,1,0.125,,,
156,11.600000000000001,8,28,0,1,0.125,,,
157,11.600000000000001,8,28,0,1,0.125,,,
158,9.8,7,24,0,1,0.143,,,
159,13.400000000000002,9,32,0,1,0.111,,,
160,9.8,7,24,0,1,0.143,,,
161,11.600000000000001,8,28,0,1,0.125,,,
162,11.600000000000001,8,28,0,1,0.125,,,
163,11.600000000000001,8,28,0,1,0.125,,,
164,13.400000000000002,9,32,0,1,0.111,,,
165,13.400000000000002,9,32,0,1,0.111,,,
166,13.400000000000002,9,32,0,1,0.111,,,
167,11.600000000000001,8,28,0,1,0.125,,,
168,11.600000000000001,8,28,0,1,0.125,,,
169,13.400000000000002,9,32,0,1,0.111,,,
170,9.8,7,24,0,1,0.143,,,
171,11.600000000000001,8,28,0,1,0.125,,,
172,11.600000000000001,8,28,0,1,0.125,,,
173,9.8,7,24,0,1,0.143,,,
174,9.8,7,24,0,1,0.143,,,
175,11.600000000000001,8,28,0,1,0.125,,,
176,11.600000000000001,8,28,0,1,0.125,,,
177,9.8,7,24,0,1,0.143,,,
178,11.600000000000001,8,28,0,1,0.125,,,
179,11.600000000000001,8,28,0,1,0.125,,,
180,13.400000000000002,9,32,0,1,0.111,,,
181,13.400000000000002,9,32,0,1,0.111,,,
182,11.600000000000001,8,28,0,1,0.125,,,
183,13.400000000000002,9,32,0,1,0.111,,,
184,9.8,7,24,0,1,0.143,,,
185,9.8,7,24,0,1,0.143,,,
186,11.600000000000001,8,28,0,1,0.125,,,
187,9.8,7,24,0,1,0.143,,,
188,11.600000000000001,8,28,0,1,0.125,,,
189,13.400000000000002,9,32,0,1,0.111,,,
190,9.8,7,24,0,1,0.143,,,
191,13.400000000000002,9,32,0,1,0.111,,,
192,9.8,7,24,0,1,0.143,,,
193,11.600000000000001,8,28,0,1,0.125,,,
194,11.600000000000001,8,28,0,1,0.125,,,
195,13.400000000000002,9,32,0,1,0.111,,,
196,9.8,7,24,0,1,0.143,,,
197,11.600000000000001,8,28,0,1,0.125,,,
198,11.600000000000001,8,28,0,1,0.125,,,
199,9.8,7,24,0,1,0.143,,,
200,13.400000000000002,9,32,0,1,0.111,,,
201,11.600000000000001,8,28,0,1,0.125,,,
202,13.400000000000002,9,32,0,1,0.111,,,
203,11.600000000000001,8,28,0,1,0.125,,,
204,11.600000000000001,8,28,0,1,0.125,,,
205,8.0,6,20,0,1,0.167,,,
206,9.8,7,24,0,1,0.143,,,
207,11.600000000000001,8,28,0,1,0.125,,,
208,9.8,7,24,0,1,0.143,,,
209,9.8,7,24,0,1,0.143,,,
210,9.8,7,24,0,1,0.143,,,
211,9.8,7,24,0,1,0.143,,,
212,11.600000000000001,8,28,0,1,0.125,,,
213,13.400000000000002,9,32,0,1,0.111,,,
214,9.8,7,24,0,1,0.143,,,
215,9.8,7,24,0,1,0.143,,,
216,11.600000000000001,8,28,0,1,0.125,,,
217,9.8,7,24,0,1,0.143,,,
218,11.600000000000001,8,28,0,1,0.125,,,
219,9.8,7,24,0,1,0.143,,,
220,11.600000000000001,8,28,0,1,0.125,,,
221,11.600000000000001,8,28,0,1,0.125,,,
222,11.600000000000001,8,28,0,1,0.125,,,
223,11.600000000000001,8,28,0,1,0.125,,,
224,13.400000000000002,9,32,0,1,0.111,,,
225,9.8,7,24,0,1,0.143,,,
226,13.400000000000002,9,32,0,1,0.111,,,
227,13.400000000000002,9,32,0,1,0.111,,,
228,9.8,7,24,0,1,0.143,,,
229,13.400000000000002,9,32,0,1,0.111,,,
230,13.400000000000002,9,32,0,1,0.111,,,
231,11.600000000000001,8,28,0,1,0.125,,,
232,11.600000000000001,8,28,0,1,0.125,,,
233,11.600000000000001,8,28,0,1,0.125,,,
234,9.8,7,24,0,1,0.143,,,
235,11.600000000000001,8,28,0,1,0.125,,,
236,11.600000000000001,8,28,0,1,0.125,,,
237,9.8,7,24,0,1,0.143,,,
238,13.400000000000002,9,32,0,1,0.111,,,
239,9.8,7,24,0,1,0.143,,,
240,13.400000000000002,9,32,0,1,0.111,,,
241,11.600000000000001,8,28,0,1,0.125,,,
242,9.8,7,24,0,1,0.143,,,
243,11.600000000000001,8,28,0,1,0.125,,,
244,9.8,7,24,0,1,0.143,,,
245,9.8,7,24,0,1,0.143,,,
246,9.8,7,24,0,1,0.143,,,
247,13.400000000000002,9,32,0,1,0.111,,,
248,9.8,7,24,0,1,0.143,,,
249,11.600000000000001,8,28,0,1,0.125,,,
250,15.200000000000003,10,36,0,1,0.100,,,
251,13.400000000000002,9,32,0,1,0.111,,,
252,11.600000000000001,8,28,0,1,0.125,57.12804412841797,-3.911740303039551,0.9994004964828491
253,11.600000000000001,8,28,0,1,0.125,52.4139289855957,-3.9453442096710205,0.997007429599762
254,11.600000000000001,8,28,0,1,0.125,56.360504150390625,-4.055595874786377,0.9946190118789673
255,9.8,7,24,0,1,0.143,52.681602478027344,-4.028754711151123,0.9925488233566284
256,13.400000000000002,9,32,0,1,0.111,47.29444885253906,-4.18341588973999,0.9898528456687927
257,13.400000000000002,9,32,0,1,0.111,47.11761474609375,-4.337615489959717,0.9871580004692078
258,13.400000000000002,9,32,0,1,0.111,38.338523864746094,-4.7909770011901855,0.9844517707824707
259,15.200000000000003,10,36,0,1,0.100,28.21491241455078,-5.936396598815918,0.9813847541809082
260,11.600000000000001,8,28,0,1,0.125,22.607990264892578,-6.574930191040039,0.9789053797721863
261,11.600000000000001,8,28,0,1,0.125,18.122615814208984,-7.261318683624268,0.9763868451118469
262,11.600000000000001,8,28,0,1,0.125,17.69475555419922,-7.734344482421875,0.9738141298294067
263,13.400000000000002,9,32,0,1,0.111,15.22282600402832,-8.06749153137207,0.9709559082984924
264,13.400000000000002,9,32,0,1,0.111,11.620509147644043,-7.941839218139648,0.9681154489517212
265,11.600000000000001,8,28,0,1,0.125,9.900995254516602,-8.123392105102539,0.9655669331550598
266,11.600000000000001,8,28,0,1,0.125,9.314613342285156,-8.223562240600586,0.9630486965179443
267,11.600000000000001,8,28,0,1,0.125,8.282273292541504,-8.369430541992188,0.9605725407600403
268,13.400000000000002,9,32,0,1,0.111,8.322107315063477,-8.47360610961914,0.9578045606613159
269,11.600000000000001,8,28,0,1,0.125,6.5623064041137695,-8.294936180114746,0.9553864598274231
270,13.400000000000002,9,32,0,1,0.111,7.9015350341796875,-8.685757637023926,0.9527214765548706
271,9.8,7,24,0,1,0.143,5.750200271606445,-8.795853614807129,0.9506767988204956
272,11.600000000000001,8,28,0,1,0.125,6.699795246124268,-8.762259483337402,0.9483914375305176
273,13.400000000000002,9,32,0,1,0.111,6.293079376220703,-8.974170684814453,0.9458400011062622
274,9.8,7,24,0,1,0.143,5.353919506072998,-9.142168998718262,0.9438483715057373
275,8.0,6,20,0,1,0.167,7.102524757385254,-8.807501792907715,0.9421426057815552
276,11.600000000000001,8,28,0,1,0.125,6.728484153747559,-9.063032150268555,0.9398458003997803
277,9.8,7,24,0,1,0.143,6.5832319259643555,-9.29967212677002,0.9378220438957214
278,11.600000000000001,8,28,0,1,0.125,6.658149719238281,-8.91572380065918,0.9355316162109375
279,11.600000000000001,8,28,0,1,0.125,5.1951799392700195,-9.003012657165527,0.9332443475723267
280,11.600000000000001,8,28,0,1,0.125,6.262090682983398,-9.504186630249023,0.930928647518158
281,11.600000000000001,8,28,0,1,0.125,6.381804466247559,-9.121957778930664,0.9286227226257324
282,11.600000000000001,8,28,0,1,0.125,4.661020755767822,-9.451180458068848,0.9263244271278381
283,11.600000000000001,8,28,0,1,0.125,5.179295539855957,-9.451108932495117,0.924078106880188
284,11.600000000000001,8,28,0,1,0.125,5.323871612548828,-9.534884452819824,0.9218258261680603
285,11.600000000000001,8,28,0,1,0.125,6.535277366638184,-9.591487884521484,0.9195967316627502
286,11.600000000000001,8,28,0,1,0.125,4.174130439758301,-9.700193405151367,0.9173787832260132
287,13.400000000000002,9,32,0,1,0.111,4.913373947143555,-9.952984809875488,0.9148610234260559
288,13.400000000000002,9,32,0,1,0.111,5.566300868988037,-9.789859771728516,0.9123317003250122
289,11.600000000000001,8,28,0,1,0.125,5.056637287139893,-10.135814666748047,0.9100735783576965
290,13.400000000000002,9,32,0,1,0.111,5.220432758331299,-9.982906341552734,0.907573401927948
291,11.600000000000001,8,28,0,1,0.125,5.141521453857422,-10.08859634399414,0.905340313911438
292,9.8,7,24,0,1,0.143,4.989048957824707,-10.115185737609863,0.903406023979187
293,9.8,7,24,0,1,0.143,5.024123191833496,-10.386236190795898,0.9014543294906616
294,9.8,7,24,0,1,0.143,4.484042167663574,-10.515836715698242,0.8994868993759155
295,15.200000000000003,10,36,0,1,0.100,4.147235870361328,-10.694282531738281,0.8966773748397827
296,11.600000000000001,8,28,0,1,0.125,4.252634048461914,-10.507508277893066,0.8944382071495056
297,13.400000000000002,9,32,0,1,0.111,4.405416965484619,-10.389130592346191,0.891974687576294
298,13.400000000000002,9,32,0,1,0.111,4.988441467285156,-10.934021949768066,0.8895066976547241
299,11.600000000000001,8,28,0,1,0.125,4.642725467681885,-10.576766967773438,0.8872886300086975
300,11.600000000000001,8,28,0,1,0.125,3.307851791381836,-11.274070739746094,0.8850612044334412
301,11.600000000000001,8,28,0,1,0.125,3.814661979675293,-11.219416618347168,0.8828558921813965
302,9.8,7,24,0,1,0.143,4.033885478973389,-11.158323287963867,0.8809366226196289
303,11.600000000000001,8,28,0,1,0.125,4.355751037597656,-11.063088417053223,0.8787903785705566
304,9.8,7,24,0,1,0.143,4.066675662994385,-11.466150283813477,0.8769140839576721
305,9.8,7,24,0,1,0.143,4.587738990783691,-11.264297485351562,0.8750224709510803
306,9.8,7,24,0,1,0.143,4.118752956390381,-11.547637939453125,0.8731032013893127
307,13.400000000000002,9,32,0,1,0.111,4.040386199951172,-11.632044792175293,0.8706421256065369
308,11.600000000000001,8,28,0,1,0.125,4.22859001159668,-11.423873901367188,0.8684765100479126
309,11.600000000000001,8,28,0,1,0.125,4.485776901245117,-11.849529266357422,0.8663352727890015
310,8.0,6,20,0,1,0.167,3.8302440643310547,-11.887826919555664,0.8647417426109314
311,13.400000000000002,9,32,0,1,0.111,4.841244697570801,-12.11638355255127,0.8623577356338501
312,9.8,7,24,0,1,0.143,4.3056793212890625,-11.834028244018555,0.8604949712753296
313,11.600000000000001,8,28,0,1,0.125,3.969203472137451,-12.054062843322754,0.8583424091339111
314,13.400000000000002,9,32,0,1,0.111,3.371633529663086,-11.980047225952148,0.8559103608131409
315,13.400000000000002,9,32,0,1,0.111,4.536747932434082,-12.152201652526855,0.8535100221633911
316,11.600000000000001,8,28,0,1,0.125,3.518918514251709,-12.274177551269531,0.8513537645339966
317,11.600000000000001,8,28,0,1,0.125,4.191287040710449,-12.49345874786377,0.8492027521133423
318,9.8,7,24,0,1,0.143,4.07335901260376,-12.39141845703125,0.8473414182662964
319,11.600000000000001,8,28,0,1,0.125,4.5169525146484375,-12.364137649536133,0.8452433943748474
320,9.8,7,24,0,1,0.143,4.37846565246582,-12.539844512939453,0.8434265851974487
321,9.8,7,24,0,1,0.143,4.234901428222656,-12.522976875305176,0.8415997624397278
322,13.400000000000002,9,32,0,1,0.111,4.505682945251465,-12.635685920715332,0.8392596244812012
323,15.200000000000003,10,36,0,1,0.100,5.593194961547852,-12.77820873260498,0.8366754651069641
324,13.400000000000002,9,32,0,1,0.111,3.94529128074646,-13.364460945129395,0.8343673944473267
325,11.600000000000001,8,28,0,1,0.125,2.937772512435913,-12.894314765930176,0.8323185443878174
326,11.600000000000001,8,28,0,1,0.125,5.516879081726074,-12.27971076965332,0.8302453756332397
327,11.600000000000001,8,28,0,1,0.125,3.3572936058044434,-13.16051197052002,0.8281639218330383
328,13.400000000000002,9,32,0,1,0.111,4.127294063568115,-12.78953742980957,0.825836718082428
329,13.400000000000002,9,32,0,1,0.111,4.232477188110352,-13.306425094604492,0.8235071897506714
330,11.600000000000001,8,28,0,1,0.125,4.288745403289795,-13.428802490234375,0.8214625120162964
331,13.400000000000002,9,32,0,1,0.111,4.791546821594238,-13.32087516784668,0.8191253542900085
332,11.600000000000001,8,28,0,1,0.125,4.484192848205566,-13.428887367248535,0.8170481324195862
333,13.400000000000002,9,32,0,1,0.111,2.6595442295074463,-13.47159481048584,0.8147200345993042
334,13.400000000000002,9,32,0,1,0.111,3.6712379455566406,-13.53774642944336,0.8124135136604309
335,9.8,7,24,0,1,0.143,2.524168014526367,-13.731799125671387,0.8106181025505066
336,13.400000000000002,9,32,0,1,0.111,2.7324812412261963,-13.468843460083008,0.8083546161651611
337,11.600000000000001,8,28,0,1,0.125,3.395341157913208,-13.864753723144531,0.8063526153564453
338,9.8,7,24,0,1,0.143,4.2492828369140625,-13.76627254486084,0.8045835494995117
339,13.400000000000002,9,32,0,1,0.111,3.7888498306274414,-14.014491081237793,0.8022733926773071
340,11.600000000000001,8,28,0,1,0.125,3.123607635498047,-14.40123176574707,0.8002170920372009
341,11.600000000000001,8,28,0,1,0.125,3.505260467529297,-13.769176483154297,0.7981806397438049
342,11.600000000000001,8,28,0,1,0.125,2.481307029724121,-14.322053909301758,0.7961527109146118
343,11.600000000000001,8,28,0,1,0.125,3.5158331394195557,-13.556793212890625,0.7941426038742065
344,13.400000000000002,9,32,0,1,0.111,3.233860969543457,-14.418216705322266,0.7918632626533508
345,11.600000000000001,8,28,0,1,0.125,3.725186347961426,-14.700773239135742,0.7898367643356323
346,11.600000000000001,8,28,0,1,0.125,2.902029275894165,-13.90912914276123,0.7878217101097107
347,8.0,6,20,0,1,0.167,3.21354341506958,-14.675333976745605,0.7863048315048218
348,11.600000000000001,8,28,0,1,0.125,2.792855739593506,-14.472253799438477,0.7842913866043091
349,8.0,6,20,0,1,0.167,2.9159483909606934,-14.664472579956055,0.7827867269515991
350,11.600000000000001,8,28,0,1,0.125,2.4133596420288086,-15.15686321258545,0.7807654738426208
351,13.400000000000002,9,32,0,1,0.111,3.2219111919403076,-14.41547679901123,0.7785015106201172
352,9.8,7,24,0,1,0.143,2.9416847229003906,-15.051294326782227,0.7767620086669922
353,9.8,7,24,0,1,0.143,3.1179211139678955,-15.33957290649414,0.774981677532196
354,9.8,7,24,0,1,0.143,3.222367286682129,-14.208033561706543,0.7731760144233704
355,13.400000000000002,9,32,0,1,0.111,2.6510868072509766,-14.980785369873047,0.7708720564842224
356,11.600000000000001,8,28,0,1,0.125,3.0199499130249023,-15.115861892700195,0.7688460350036621
357,13.400000000000002,9,32,0,1,0.111,3.3031325340270996,-14.933367729187012,0.7665902376174927
358,11.600000000000001,8,28,0,1,0.125,3.236259937286377,-14.824089050292969,0.7646012306213379
359,9.8,7,24,0,1,0.143,2.5936121940612793,-15.573755264282227,0.7628771066665649
360,11.600000000000001,8,28,0,1,0.125,2.7577645778656006,-14.723709106445312,0.7609018087387085
361,11.600000000000001,8,28,0,1,0.125,3.0598978996276855,-16.250972747802734,0.7589096426963806
362,11.600000000000001,8,28,0,1,0.125,3.776054859161377,-15.390437126159668,0.7569425702095032
363,11.600000000000001,8,28,0,1,0.125,3.4439096450805664,-14.781429290771484,0.754979133605957
364,13.400000000000002,9,32,0,1,0.111,2.0442042350769043,-15.882369995117188,0.752798855304718
365,11.600000000000001,8,28,0,1,0.125,2.820857048034668,-15.584826469421387,0.7508912086486816
366,9.8,7,24,0,1,0.143,3.192770004272461,-15.724928855895996,0.7492247223854065
367,9.8,7,24,0,1,0.143,2.3969318866729736,-15.767472267150879,0.7475460171699524
368,9.8,7,24,0,1,0.143,1.883059024810791,-15.784428596496582,0.7458666563034058
369,15.200000000000003,10,36,0,1,0.100,3.2146682739257812,-14.942803382873535,0.7434781789779663
370,9.8,7,24,0,1,0.143,2.9811649322509766,-15.946980476379395,0.7418048977851868
371,13.400000000000002,9,32,0,1,0.111,3.1423959732055664,-15.233773231506348,0.7396500706672668
372,13.400000000000002,9,32,0,1,0.111,2.490900993347168,-15.140527725219727,0.7374914288520813
373,11.600000000000001,8,28,0,1,0.125,2.9776391983032227,-15.77724838256836,0.7355819344520569
374,11.600000000000001,8,28,0,1,0.125,2.1247191429138184,-16.015640258789062,0.7336708903312683
375,11.600000000000001,8,28,0,1,0.125,2.3095314502716064,-16.136241912841797,0.7317496538162231
376,11.600000000000001,8,28,0,1,0.125,1.8890358209609985,-16.446752548217773,0.729816198348999
377,13.400000000000002,9,32,0,1,0.111,1.610168695449829,-15.594862937927246,0.727627694606781
378,9.8,7,24,0,1,0.143,2.1863346099853516,-15.776456832885742,0.7259376645088196
379,15.200000000000003,10,36,0,1,0.100,1.5971624851226807,-16.27313995361328,0.7235510349273682
380,9.8,7,24,0,1,0.143,3.2979462146759033,-16.688884735107422,0.7218741178512573
381,11.600000000000001,8,28,0,1,0.125,2.6810812950134277,-16.258190155029297,0.7199621200561523
382,11.600000000000001,8,28,0,1,0.125,1.8370180130004883,-15.862218856811523,0.7180513143539429
383,11.600000000000001,8,28,0,1,0.125,2.664872407913208,-16.173179626464844,0.7161660194396973
384,13.400000000000002,9,32,0,1,0.111,1.87073814868927,-16.456783294677734,0.7140290141105652
385,13.400000000000002,9,32,0,1,0.111,2.3388121128082275,-16.609676361083984,0.7118675708770752
386,9.8,7,24,0,1,0.143,1.2352080345153809,-17.11173439025879,0.7101902365684509
387,11.600000000000001,8,28,0,1,0.125,2.414018392562866,-15.668188095092773,0.7083132863044739
388,9.8,7,24,0,1,0.143,2.462449550628662,-16.326662063598633,0.706670343875885
389,13.400000000000002,9,32,0,1,0.111,1.78223717212677,-16.729875564575195,0.7045789957046509
390,13.400000000000002,9,32,0,1,0.111,2.5431480407714844,-16.662086486816406,0.702496349811554
391,13.400000000000002,9,32,0,1,0.111,1.8530631065368652,-17.167692184448242,0.7003782987594604
392,11.600000000000001,8,28,0,1,0.125,1.6242552995681763,-16.42510986328125,0.6984909772872925
393,9.8,7,24,0,1,0.143,2.5551881790161133,-17.188941955566406,0.6968643069267273
394,11.600000000000001,8,28,0,1,0.125,1.676546573638916,-16.805570602416992,0.6950191259384155
395,9.8,7,24,0,1,0.143,2.3349032402038574,-16.369869232177734,0.6934161186218262
396,13.400000000000002,9,32,0,1,0.111,1.3707590103149414,-16.72716522216797,0.6913504600524902
397,11.600000000000001,8,28,0,1,0.125,2.578209638595581,-16.855194091796875,0.6895104050636292
398,9.8,7,24,0,1,0.143,2.40187931060791,-16.436504364013672,0.6879119873046875
399,11.600000000000001,8,28,0,1,0.125,2.396515369415283,-16.99727439880371,0.6861128807067871
400,11.600000000000001,8,28,0,1,0.125,1.2937204837799072,-17.03231430053711,0.6843137145042419
401,9.8,7,24,0,1,0.143,1.5664433240890503,-16.494705200195312,0.6827282309532166
402,11.600000000000001,8,28,0,1,0.125,1.9727550745010376,-16.770483016967773,0.680913507938385
403,13.400000000000002,9,32,0,1,0.111,1.2976598739624023,-17.202585220336914,0.6788995265960693
404,11.600000000000001,8,28,0,1,0.125,1.4120206832885742,-17.519256591796875,0.6771399974822998
405,9.8,7,24,0,1,0.143,2.0584731101989746,-16.401952743530273,0.6755970120429993
406,11.600000000000001,8,28,0,1,0.125,1.8086596727371216,-17.69512939453125,0.6738117337226868
407,11.600000000000001,8,28,0,1,0.125,1.1333529949188232,-17.35024070739746,0.6720307469367981
408,13.400000000000002,9,32,0,1,0.111,2.202589511871338,-17.16077423095703,0.6700112819671631
409,11.600000000000001,8,28,0,1,0.125,1.1866731643676758,-16.321727752685547,0.6682283878326416
410,11.600000000000001,8,28,0,1,0.125,2.5166549682617188,-18.001806259155273,0.6664420962333679
411,11.600000000000001,8,28,0,1,0.125,0.8918224573135376,-18.873516082763672,0.664670467376709
412,11.600000000000001,8,28,0,1,0.125,2.2030797004699707,-17.124412536621094,0.6629114747047424
413,9.8,7,24,0,1,0.143,2.7304954528808594,-17.70058822631836,0.661375880241394
414,13.400000000000002,9,32,0,1,0.111,2.825131416320801,-17.19672393798828,0.6594129204750061
415,9.8,7,24,0,1,0.143,1.3272111415863037,-17.3082332611084,0.657901406288147
416,11.600000000000001,8,28,0,1,0.125,2.0509533882141113,-16.66741371154785,0.6561874747276306
417,9.8,7,24,0,1,0.143,2.3194034099578857,-16.65165138244629,0.6546860933303833
418,11.600000000000001,8,28,0,1,0.125,1.440733551979065,-17.0993709564209,0.6529757380485535
